ix,iy,iz,x,y,z,posErr,targetDist,ok
9,4,0,5.262875,3.184281,-19.078594,10.657464,10.283853,0
10,4,0,7.078594,3.184281,-19.078594,11.314414,10.940802,0
0,5,0,-11.078594,5.000000,-19.078594,10.833932,10.460321,0
1,5,0,-9.262875,5.000000,-19.078594,10.141039,9.767428,0
2,5,0,-7.447157,5.000000,-19.078594,9.583778,9.210167,0
3,5,0,-5.631438,5.000000,-19.078594,9.173255,8.799644,0
4,5,0,-3.815719,5.000000,-19.078594,8.918432,8.544820,0
5,5,0,-2.000000,5.000000,-19.078594,8.825237,8.451625,0
6,5,0,-0.184281,5.000000,-19.078594,8.895914,8.522302,0
7,5,0,1.631438,5.000000,-19.078594,9.128758,8.755146,0
8,5,0,3.447157,5.000000,-19.078594,9.518315,9.144704,0
9,5,0,5.262875,5.000000,-19.078594,10.055993,9.682382,0
10,5,0,7.078594,5.000000,-19.078594,10.730925,10.357314,0
0,6,0,-11.078594,6.815719,-19.078594,10.390278,10.016667,0
1,6,0,-9.262875,6.815719,-19.078594,9.682706,9.309094,0
2,6,0,-7.447157,6.815719,-19.078594,9.112907,8.739296,0
3,6,0,-5.631438,6.815719,-19.078594,8.692694,8.319083,0
4,6,0,-3.815719,6.815719,-19.078594,8.431650,8.058038,0
5,6,0,-2.000000,6.815719,-19.078594,8.336139,7.962528,0
6,6,0,-0.184281,6.815719,-19.078594,8.408574,8.034963,0
7,6,0,1.631438,6.815719,-19.078594,8.647122,8.273510,0
8,6,0,3.447157,6.815719,-19.078594,9.045925,8.672314,0
9,6,0,5.262875,6.815719,-19.078594,9.595790,9.222179,0
10,6,0,7.078594,6.815719,-19.078594,10.285149,9.911538,0
0,7,0,-11.078594,8.631438,-19.078594,10.092364,9.718753,0
1,7,0,-9.262875,8.631438,-19.078594,9.374574,9.000963,0
2,7,0,-7.447157,8.631438,-19.078594,8.796019,8.422408,0
3,7,0,-5.631438,8.631438,-19.078594,8.369020,7.995409,0
4,7,0,-3.815719,8.631438,-19.078594,8.103611,7.730000,0
5,7,0,-2.000000,8.631438,-19.078594,8.006473,7.632862,0
6,7,0,-0.184281,8.631438,-19.078594,8.080144,7.706533,0
7,7,0,1.631438,8.631438,-19.078594,8.322694,7.949083,0
8,7,0,3.447157,8.631438,-19.078594,8.727975,8.354364,0
9,7,0,5.262875,8.631438,-19.078594,9.286354,8.912743,0
10,7,0,7.078594,8.631438,-19.078594,9.985760,9.612149,0
0,8,0,-11.078594,10.447157,-19.078594,9.946334,9.572723,0
1,8,0,-9.262875,10.447157,-19.078594,9.223426,8.849814,0
2,8,0,-7.447157,10.447157,-19.078594,8.640475,8.266864,0
3,8,0,-5.631438,10.447157,-19.078594,8.210064,7.836453,0
4,8,0,-3.815719,10.447157,-19.078594,7.942457,7.568846,0
5,8,0,-2.000000,10.447157,-19.078594,7.844499,7.470888,0
6,8,0,-0.184281,10.447157,-19.078594,7.918792,7.545181,0
7,8,0,1.631438,10.447157,-19.078594,8.163359,7.789748,0
8,8,0,3.447157,10.447157,-19.078594,8.571897,8.198286,0
9,8,0,5.262875,10.447157,-19.078594,9.134552,8.760941,0
10,8,0,7.078594,10.447157,-19.078594,9.838992,9.465381,0
0,9,0,-11.078594,12.262875,-19.078594,9.955328,9.581716,0
1,9,0,-9.262875,12.262875,-19.078594,9.232736,8.859125,0
2,9,0,-7.447157,12.262875,-19.078594,8.650059,8.276447,0
3,9,0,-5.631438,12.262875,-19.078594,8.219859,7.846248,0
4,9,0,-3.815719,12.262875,-19.078594,7.952389,7.578777,0
5,9,0,-2.000000,12.262875,-19.078594,7.854482,7.480871,0
6,9,0,-0.184281,12.262875,-19.078594,7.928737,7.555125,0
7,9,0,1.631438,12.262875,-19.078594,8.173178,7.799566,0
8,9,0,3.447157,12.262875,-19.078594,8.581514,8.207903,0
9,9,0,5.262875,12.262875,-19.078594,9.143903,8.770292,0
10,9,0,7.078594,12.262875,-19.078594,9.848031,9.474420,0
0,10,0,-11.078594,14.078594,-19.078594,10.119148,9.745537,0
1,10,0,-9.262875,14.078594,-19.078594,9.402289,9.028678,0
2,10,0,-7.447157,14.078594,-19.078594,8.824533,8.450922,0
3,10,0,-5.631438,14.078594,-19.078594,8.398154,8.024543,0
4,10,0,-3.815719,14.078594,-19.078594,8.133144,7.759532,0
5,10,0,-2.000000,14.078594,-19.078594,8.036155,7.662543,0
6,10,0,-0.184281,14.078594,-19.078594,8.109712,7.736101,0
7,10,0,1.631438,14.078594,-19.078594,8.351897,7.978286,0
8,10,0,3.447157,14.078594,-19.078594,8.756586,8.382975,0
9,10,0,5.262875,14.078594,-19.078594,9.314189,8.940577,0
10,10,0,7.078594,14.078594,-19.078594,10.012679,9.639067,0
0,0,1,-11.078594,-4.078594,-17.262875,13.601756,13.228145,0
1,0,1,-9.262875,-4.078594,-17.262875,12.988112,12.614500,0
2,0,1,-7.447157,-4.078594,-17.262875,12.497750,12.124139,0
3,0,1,-5.631438,-4.078594,-17.262875,12.138427,11.764816,0
4,0,1,-3.815719,-4.078594,-17.262875,11.916241,11.542630,0
5,0,1,-2.000000,-4.078594,-17.262875,11.835151,11.461539,0
6,0,1,-0.184281,-4.078594,-17.262875,11.896639,11.523028,0
7,0,1,1.631438,-4.078594,-17.262875,12.099581,11.725969,0
8,0,1,3.447157,-4.078594,-17.262875,12.440340,12.066729,0
9,0,1,5.262875,-4.078594,-17.262875,12.913088,12.539477,0
10,0,1,7.078594,-4.078594,-17.262875,13.510266,13.136654,0
0,1,1,-11.078594,-2.262875,-17.262875,12.524877,12.151266,0
1,1,1,-9.262875,-2.262875,-17.262875,11.882685,11.509074,0
2,1,1,-7.447157,-2.262875,-17.262875,11.368373,10.994761,0
3,1,1,-5.631438,-2.262875,-17.262875,10.990812,10.617201,0
4,1,1,-3.815719,-2.262875,-17.262875,10.757043,10.383432,0
5,1,1,-2.000000,-2.262875,-17.262875,10.671665,10.298054,0
6,1,1,-0.184281,-2.262875,-17.262875,10.736408,10.362797,0
7,1,1,1.631438,-2.262875,-17.262875,10.949958,10.576346,0
8,1,1,3.447157,-2.262875,-17.262875,11.308089,10.934477,0
9,1,1,5.262875,-2.262875,-17.262875,11.804065,11.430453,0
10,1,1,7.078594,-2.262875,-17.262875,12.429226,12.055615,0
0,2,1,-11.078594,-0.447157,-17.262875,11.541954,11.168343,0
1,2,1,-9.262875,-0.447157,-17.262875,10.871248,10.497636,0
2,2,1,-7.447157,-0.447157,-17.262875,10.332848,9.959237,0
3,2,1,-5.631438,-0.447157,-17.262875,9.936843,9.563232,0
4,2,1,-3.815719,-0.447157,-17.262875,9.691312,9.317701,0
5,2,1,-2.000000,-0.447157,-17.262875,9.601572,9.227961,0
6,2,1,-0.184281,-0.447157,-17.262875,9.669626,9.296015,0
7,2,1,1.631438,-0.447157,-17.262875,9.893952,9.520341,0
8,2,1,3.447157,-0.447157,-17.262875,10.269664,9.896052,0
9,2,1,5.262875,-0.447157,-17.262875,10.789020,10.415408,0
10,2,1,7.078594,-0.447157,-17.262875,11.442161,11.068550,0
0,3,1,-11.078594,1.368562,-17.262875,10.665633,10.292021,0
1,3,1,-9.262875,1.368562,-17.262875,9.967244,9.593633,0
2,3,1,-7.447157,1.368562,-17.262875,9.405296,9.031684,0
3,3,1,-5.631438,1.368562,-17.262875,8.991153,8.617542,0
4,3,1,-3.815719,1.368562,-17.262875,8.734008,8.360396,0
5,3,1,-2.000000,1.368562,-17.262875,8.639949,8.266337,0
6,3,1,-0.184281,1.368562,-17.262875,8.711282,8.337670,0
7,3,1,1.631438,1.368562,-17.262875,8.946254,8.572643,0
8,3,1,3.447157,1.368562,-17.262875,9.339265,8.965654,0
9,3,1,5.262875,1.368562,-17.262875,9.881499,9.507888,0
10,3,1,7.078594,1.368562,-17.262875,10.561830,10.188219,0
0,4,1,-11.078594,3.184281,-17.262875,9.909160,9.535549,0
1,4,1,-9.262875,3.184281,-17.262875,9.184937,8.811325,0
2,4,1,-7.447157,3.184281,-17.262875,8.600856,8.227245,0
3,4,1,-5.631438,3.184281,-17.262875,8.169567,7.795956,0
4,4,1,-3.815719,3.184281,-17.262875,7.901394,7.527783,0
5,4,1,-2.000000,3.184281,-17.262875,7.803225,7.429614,0
6,4,1,-0.184281,3.184281,-17.262875,7.877679,7.504067,0
7,4,1,1.631438,3.184281,-17.262875,8.122764,7.749153,0
8,4,1,3.447157,3.184281,-17.262875,8.532141,8.158529,0
9,4,1,5.262875,3.184281,-17.262875,9.095895,8.722284,0
10,4,1,7.078594,3.184281,-17.262875,9.801629,9.428017,0
0,5,1,-11.078594,5.000000,-17.262875,9.285785,8.912174,0
1,5,1,-9.262875,5.000000,-17.262875,8.538762,8.165151,0
2,5,1,-7.447157,5.000000,-17.262875,7.935020,7.561409,0
3,5,1,-5.631438,5.000000,-17.262875,7.488414,7.114802,0
4,5,1,-3.815719,5.000000,-17.262875,7.210349,6.836738,0
5,5,1,-2.000000,5.000000,-17.262875,7.108486,6.734875,0
6,5,1,-0.184281,5.000000,-17.262875,7.185745,6.812134,0
7,5,1,1.631438,5.000000,-17.262875,7.439905,7.066294,0
8,5,1,3.447157,5.000000,-17.262875,7.863912,7.490301,0
9,5,1,5.262875,5.000000,-17.262875,8.446800,8.073189,0
10,5,1,7.078594,5.000000,-17.262875,9.174972,8.801361,0
0,6,1,-11.078594,6.815719,-17.262875,8.807920,8.434309,0
1,6,1,-9.262875,6.815719,-17.262875,8.042404,7.668792,0
2,6,1,-7.447157,6.815719,-17.262875,7.422621,7.049010,0
3,6,1,-5.631438,6.815719,-17.262875,6.963455,6.589844,0
4,6,1,-3.815719,6.815719,-17.262875,6.677251,6.303639,0
5,6,1,-2.000000,6.815719,-17.262875,6.572341,6.198730,0
6,6,1,-0.184281,6.815719,-17.262875,6.651914,6.278303,0
7,6,1,1.631438,6.815719,-17.262875,6.913545,6.539934,0
8,6,1,3.447157,6.815719,-17.262875,7.349554,6.975943,0
9,6,1,5.262875,6.815719,-17.262875,7.948064,7.574453,0
10,6,1,7.078594,6.815719,-17.262875,8.694452,8.320841,0
0,7,1,-11.078594,8.631438,-17.262875,8.486136,8.112525,0
1,7,1,-9.262875,8.631438,-17.262875,7.707631,7.334020,0
2,7,1,-7.447157,8.631438,-17.262875,7.076532,6.702920,0
3,7,1,-5.631438,8.631438,-17.262875,6.608470,6.234859,0
4,7,1,-3.815719,8.631438,-17.262875,6.316483,5.942872,0
5,7,1,-2.000000,8.631438,-17.262875,6.209406,5.835795,0
6,7,1,-0.184281,8.631438,-17.262875,6.290626,5.917014,0
7,7,1,1.631438,8.631438,-17.262875,6.557565,6.183954,0
8,7,1,3.447157,8.631438,-17.262875,7.002079,6.628468,0
9,7,1,5.262875,8.631438,-17.262875,7.611617,7.238006,0
10,7,1,7.078594,8.631438,-17.262875,8.370808,7.997196,0
0,8,1,-11.078594,10.447157,-17.262875,8.328131,7.954519,0
1,8,1,-9.262875,10.447157,-17.262875,7.543082,7.169471,0
2,8,1,-7.447157,10.447157,-17.262875,6.906264,6.532653,0
3,8,1,-5.631438,10.447157,-17.262875,6.433697,6.060086,0
4,8,1,-3.815719,10.447157,-17.262875,6.138776,5.765164,0
5,8,1,-2.000000,10.447157,-17.262875,6.030598,5.656986,0
6,8,1,-0.184281,10.447157,-17.262875,6.112653,5.739042,0
7,8,1,1.631438,10.447157,-17.262875,6.382287,6.008676,0
8,8,1,3.447157,10.447157,-17.262875,6.831110,6.457499,0
9,8,1,5.262875,10.447157,-17.262875,7.446223,7.072612,0
10,8,1,7.078594,10.447157,-17.262875,8.211866,7.838255,0
0,9,1,-11.078594,12.262875,-17.262875,8.337867,7.964256,0
1,9,1,-9.262875,12.262875,-17.262875,7.553225,7.179613,0
2,9,1,-7.447157,12.262875,-17.262875,6.916762,6.543151,0
3,9,1,-5.631438,12.262875,-17.262875,6.444475,6.070864,0
4,9,1,-3.815719,12.262875,-17.262875,6.149737,5.776126,0
5,9,1,-2.000000,12.262875,-17.262875,6.041627,5.668016,0
6,9,1,-0.184281,12.262875,-17.262875,6.123631,5.750020,0
7,9,1,1.631438,12.262875,-17.262875,6.393097,6.019486,0
8,9,1,3.447157,12.262875,-17.262875,6.841652,6.468041,0
9,9,1,5.262875,12.262875,-17.262875,7.456418,7.082807,0
10,9,1,7.078594,12.262875,-17.262875,8.221660,7.848049,0
0,10,1,-11.078594,14.078594,-17.262875,8.515097,8.141486,0
1,10,1,-9.262875,14.078594,-17.262875,7.737780,7.364168,0
2,10,1,-7.447157,14.078594,-17.262875,7.107716,6.734105,0
3,10,1,-5.631438,14.078594,-17.262875,6.640471,6.266860,0
4,10,1,-3.815719,14.078594,-17.262875,6.349015,5.975403,0
5,10,1,-2.000000,14.078594,-17.262875,6.242137,5.868526,0
6,10,1,-0.184281,14.078594,-17.262875,6.323205,5.949594,0
7,10,1,1.631438,14.078594,-17.262875,6.589657,6.216046,0
8,10,1,3.447157,14.078594,-17.262875,7.033391,6.659780,0
9,10,1,5.262875,14.078594,-17.262875,7.641919,7.268308,0
10,10,1,7.078594,14.078594,-17.262875,8.399939,8.026327,0
0,0,2,-11.078594,-4.078594,-15.447157,12.376700,12.003089,0
1,0,2,-9.262875,-4.078594,-15.447157,11.730368,11.356757,0
2,0,2,-7.447157,-4.078594,-15.447157,11.212569,10.838957,0
3,0,2,-5.631438,-4.078594,-15.447157,10.832345,10.458733,0
4,0,2,-3.815719,-4.078594,-15.447157,10.596880,10.223269,0
5,0,2,-2.000000,-4.078594,-15.447157,10.510874,10.137263,0
6,0,2,-0.184281,-4.078594,-15.447157,10.576093,10.202482,0
7,0,2,1.631438,-4.078594,-15.447157,10.791196,10.417585,0
8,0,2,3.447157,-4.078594,-15.447157,11.151865,10.778254,0
9,0,2,5.262875,-4.078594,-15.447157,11.651225,11.277614,0
10,0,2,7.078594,-4.078594,-15.447157,12.280447,11.906836,0
0,1,2,-11.078594,-2.262875,-15.447157,11.241246,10.867634,0
1,1,2,-9.262875,-2.262875,-15.447157,10.561295,10.187683,0
2,1,2,-7.447157,-2.262875,-15.447157,10.015049,9.641438,0
3,1,2,-5.631438,-2.262875,-15.447157,9.613013,9.239402,0
4,1,2,-3.815719,-2.262875,-15.447157,9.363626,8.990015,0
5,1,2,-2.000000,-2.262875,-15.447157,9.272453,8.898842,0
6,1,2,-0.184281,-2.262875,-15.447157,9.341595,8.967984,0
7,1,2,1.631438,-2.262875,-15.447157,9.569455,9.195844,0
8,1,2,3.447157,-2.262875,-15.447157,9.950918,9.577306,0
9,1,2,5.262875,-2.262875,-15.447157,10.477894,10.104282,0
10,1,2,7.078594,-2.262875,-15.447157,11.140112,10.766501,0
0,2,2,-11.078594,-0.447157,-15.447157,10.199585,9.825974,0
1,2,2,-9.262875,-0.447157,-15.447157,9.485506,9.111895,0
2,2,2,-7.447157,-0.447157,-15.447157,8.910135,8.536524,0
3,2,2,-5.631438,-0.447157,-15.447157,8.485606,8.111994,0
4,2,2,-3.815719,-0.447157,-15.447157,8.221785,7.848174,0
5,2,2,-2.000000,-0.447157,-15.447157,8.125240,7.751629,0
6,2,2,-0.184281,-0.447157,-15.447157,8.198461,7.824850,0
7,2,2,1.631438,-0.447157,-15.447157,8.439554,8.065943,0
8,2,2,3.447157,-0.447157,-15.447157,8.842478,8.468866,0
9,2,2,5.262875,-0.447157,-15.447157,9.397761,9.024150,0
10,2,2,7.078594,-0.447157,-15.447157,10.093516,9.719905,0
0,3,2,-11.078594,1.368562,-15.447157,9.266009,8.892398,0
1,3,2,-9.262875,1.368562,-15.447157,8.518239,8.144627,0
2,3,2,-7.447157,1.368562,-15.447157,7.913850,7.540239,0
3,3,2,-5.631438,1.368562,-15.447157,7.466738,7.093127,0
4,3,2,-3.815719,1.368562,-15.447157,7.188347,6.814736,0
5,3,2,-2.000000,1.368562,-15.447157,7.086361,6.712750,0
6,3,2,-0.184281,1.368562,-15.447157,7.163713,6.790102,0
7,3,2,1.631438,1.368562,-15.447157,7.418174,7.044562,0
8,3,2,3.447157,1.368562,-15.447157,7.842663,7.469052,0
9,3,2,5.262875,1.368562,-15.447157,8.426180,8.052569,0
10,3,2,7.078594,1.368562,-15.447157,9.155088,8.781477,0
0,4,2,-11.078594,3.184281,-15.447157,8.455884,8.082273,0
1,4,2,-9.262875,3.184281,-15.447157,7.676135,7.302524,0
2,4,2,-7.447157,3.184281,-15.447157,7.043949,6.670338,0
3,4,2,-5.631438,3.184281,-15.447157,6.575032,6.201421,0
4,4,2,-3.815719,3.184281,-15.447157,6.282489,5.908877,0
5,4,2,-2.000000,3.184281,-15.447157,6.175203,5.801592,0
6,4,2,-0.184281,3.184281,-15.447157,6.256581,5.882970,0
7,4,2,1.631438,3.184281,-15.447157,6.524032,6.150420,0
8,4,2,3.447157,3.184281,-15.447157,6.969364,6.595752,0
9,4,2,5.262875,3.184281,-15.447157,7.579961,7.206350,0
10,4,2,7.078594,3.184281,-15.447157,8.340378,7.966767,0
0,5,2,-11.078594,5.000000,-15.447157,7.784979,7.411368,0
1,5,2,-9.262875,5.000000,-15.447157,6.976553,6.602941,0
2,5,2,-7.447157,5.000000,-15.447157,6.319214,5.945603,0
3,5,2,-5.631438,5.000000,-15.447157,5.830414,5.456802,0
4,5,2,-3.815719,5.000000,-15.447157,5.524890,5.151279,0
5,5,2,-2.000000,5.000000,-15.447157,5.412728,5.039116,0
6,5,2,-0.184281,5.000000,-15.447157,5.497811,5.124199,0
7,5,2,1.631438,5.000000,-15.447157,5.777183,5.403572,0
8,5,2,3.447157,5.000000,-15.447157,6.241538,5.867927,0
9,5,2,5.262875,5.000000,-15.447157,6.876667,6.503056,0
10,5,2,7.078594,5.000000,-15.447157,7.665376,7.291765,0
0,6,2,-11.078594,6.815719,-15.447157,7.268429,6.894818,0
1,6,2,-9.262875,6.815719,-15.447157,6.436409,6.062798,0
2,6,2,-7.447157,6.815719,-15.447157,5.758209,5.384598,0
3,6,2,-5.631438,6.815719,-15.447157,5.252802,4.879191,0
4,6,2,-3.815719,6.815719,-15.447157,4.936381,4.562770,0
5,6,2,-2.000000,6.815719,-15.447157,4.820112,4.446500,0
6,6,2,-0.184281,6.815719,-15.447157,4.908315,4.534704,0
7,6,2,1.631438,6.815719,-15.447157,5.197702,4.824091,0
8,6,2,3.447157,6.815719,-15.447157,5.677960,5.304349,0
9,6,2,5.262875,6.815719,-15.447157,6.333456,5.959845,0
10,6,2,7.078594,6.815719,-15.447157,7.145468,6.771857,0
0,7,2,-11.078594,8.631438,-15.447157,6.919403,6.545791,0
1,7,2,-9.262875,8.631438,-15.447157,6.070627,5.697015,0
2,7,2,-7.447157,8.631438,-15.447157,5.377515,5.003904,0
3,7,2,-5.631438,8.631438,-15.447157,4.860170,4.486559,0
4,7,2,-3.815719,8.631438,-15.447157,4.535882,4.162270,0
5,7,2,-2.000000,8.631438,-15.447157,4.416641,4.043029,0
6,7,2,-0.184281,8.631438,-15.447157,4.507102,4.133491,0
7,7,2,1.631438,8.631438,-15.447157,4.803723,4.430112,0
8,7,2,3.447157,8.631438,-15.447157,5.295420,4.921808,0
9,7,2,5.262875,8.631438,-15.447157,5.965486,5.591875,0
10,7,2,7.078594,8.631438,-15.447157,6.794064,6.420453,0
0,8,2,-11.078594,10.447157,-15.447157,6.747649,6.374038,0
1,8,2,-9.262875,10.447157,-15.447157,5.890370,5.516759,0
2,8,2,-7.447157,10.447157,-15.447157,5.189662,4.816050,0
3,8,2,-5.631438,10.447157,-15.447157,4.666212,4.292601,0
4,8,2,-3.815719,10.447157,-15.447157,4.337889,3.964278,0
5,8,2,-2.000000,10.447157,-15.447157,4.217122,3.843511,0
6,8,2,-0.184281,10.447157,-15.447157,4.308744,3.935133,0
7,8,2,1.631438,10.447157,-15.447157,4.609075,4.235464,0
8,8,2,3.447157,10.447157,-15.447157,5.106623,4.733012,0
9,8,2,5.262875,10.447157,-15.447157,5.784117,5.410506,0
10,8,2,7.078594,10.447157,-15.447157,6.621106,6.247494,0
0,9,2,-11.078594,12.262875,-15.447157,6.758240,6.384628,0
1,9,2,-9.262875,12.262875,-15.447157,5.901491,5.527879,0
2,9,2,-7.447157,12.262875,-15.447157,5.201255,4.827644,0
3,9,2,-5.631438,12.262875,-15.447157,4.678187,4.304576,0
4,9,2,-3.815719,12.262875,-15.447157,4.350116,3.976505,0
5,9,2,-2.000000,12.262875,-15.447157,4.229444,3.855833,0
6,9,2,-0.184281,12.262875,-15.447157,4.320994,3.947382,0
7,9,2,1.631438,12.262875,-15.447157,4.621093,4.247481,0
8,9,2,3.447157,12.262875,-15.447157,5.118276,4.744664,0
9,9,2,5.262875,12.262875,-15.447157,5.795307,5.421696,0
10,9,2,7.078594,12.262875,-15.447157,6.631771,6.258160,0
0,10,2,-11.078594,14.078594,-15.447157,6.950857,6.577245,0
1,10,2,-9.262875,14.078594,-15.447157,6.103619,5.730008,0
2,10,2,-7.447157,14.078594,-15.447157,5.411880,5.038269,0
3,10,2,-5.631438,14.078594,-15.447157,4.895636,4.522025,0
4,10,2,-3.815719,14.078594,-15.447157,4.572074,4.198463,0
5,10,2,-2.000000,14.078594,-15.447157,4.453108,4.079497,0
6,10,2,-0.184281,14.078594,-15.447157,4.543361,4.169750,0
7,10,2,1.631438,14.078594,-15.447157,4.839313,4.465702,0
8,10,2,3.447157,14.078594,-15.447157,5.329954,4.956343,0
9,10,2,5.262875,14.078594,-15.447157,5.998680,5.625068,0
10,10,2,7.078594,14.078594,-15.447157,6.825736,6.452125,0
0,0,3,-11.078594,-4.078594,-13.631438,11.231673,10.858061,0
1,0,3,-9.262875,-4.078594,-13.631438,10.551423,10.177812,0
2,0,3,-7.447157,-4.078594,-13.631438,10.004924,9.631313,0
3,0,3,-5.631438,-4.078594,-13.631438,9.602693,9.229082,0
4,0,3,-3.815719,-4.078594,-13.631438,9.353181,8.979570,0
5,0,3,-2.000000,-4.078594,-13.631438,9.261961,8.888350,0
6,0,3,-0.184281,-4.078594,-13.631438,9.331139,8.957527,0
7,0,3,1.631438,-4.078594,-13.631438,9.559113,9.185502,0
8,0,3,3.447157,-4.078594,-13.631438,9.940762,9.567151,0
9,0,3,5.262875,-4.078594,-13.631438,10.467984,10.094373,0
10,0,3,7.078594,-4.078594,-13.631438,11.130496,10.756884,0
0,1,3,-11.078594,-2.262875,-13.631438,10.035228,9.661617,0
1,1,3,-9.262875,-2.262875,-13.631438,9.315444,8.941833,0
2,1,3,-7.447157,-2.262875,-13.631438,8.735177,8.361566,0
3,1,3,-5.631438,-2.262875,-13.631438,8.306850,7.933239,0
4,1,3,-3.815719,-2.262875,-13.631438,8.040586,7.666975,0
5,1,3,-2.000000,-2.262875,-13.631438,7.943129,7.569518,0
6,1,3,-0.184281,-2.262875,-13.631438,8.017042,7.643431,0
7,1,3,1.631438,-2.262875,-13.631438,8.260377,7.886766,0
8,1,3,3.447157,-2.262875,-13.631438,8.666926,8.293314,0
9,1,3,5.262875,-2.262875,-13.631438,9.226970,8.853358,0
10,1,3,7.078594,-2.262875,-13.631438,9.928336,9.554725,0
0,2,3,-11.078594,-0.447157,-13.631438,8.931419,8.557807,0
1,2,3,-9.262875,-0.447157,-13.631438,8.170771,7.797159,0
2,2,3,-7.447157,-0.447157,-13.631438,7.555219,7.181608,0
3,2,3,-5.631438,-0.447157,-13.631438,7.099371,6.725760,0
4,2,3,-3.815719,-0.447157,-13.631438,6.815320,6.441708,0
5,2,3,-2.000000,-0.447157,-13.631438,6.711217,6.337605,0
6,2,3,-0.184281,-0.447157,-13.631438,6.790177,6.416566,0
7,2,3,1.631438,-0.447157,-13.631438,7.049832,6.676220,0
8,2,3,3.447157,-0.447157,-13.631438,7.482669,7.109058,0
9,2,3,5.262875,-0.447157,-13.631438,8.077057,7.703446,0
10,2,3,7.078594,-0.447157,-13.631438,8.818649,8.445038,0
0,3,3,-11.078594,1.368562,-13.631438,7.936239,7.562628,0
1,3,3,-9.262875,1.368562,-13.631438,7.134465,6.760853,0
