ix,iy,iz,x,y,z,posErr,targetDist,ok
9,3,0,-10.569932,11.669688,-12.623002,6.145829,6.142877,0
10,3,0,-9.739035,11.669688,-12.623002,5.895529,5.893931,0
11,3,0,-8.908138,11.669688,-12.623002,5.682697,5.682344,0
12,3,0,-8.077242,11.669688,-12.623002,5.508774,5.509509,0
13,3,0,-7.246345,11.669688,-12.623002,5.374993,5.376613,0
14,3,0,-6.415448,11.669688,-12.623002,5.282338,5.284597,0
15,3,0,-5.584552,11.669688,-12.623002,5.231510,5.234129,0
16,3,0,-4.753655,11.669688,-12.623002,5.222899,5.225580,0
17,3,0,-3.922758,11.669688,-12.623002,5.256572,5.259013,0
18,3,0,-3.091862,11.669688,-12.623002,5.332270,5.334181,0
19,3,0,-2.260965,11.669688,-12.623002,5.449414,5.450536,0
20,3,0,-1.430068,11.669688,-12.623002,5.607134,5.607245,0
21,3,0,-0.599171,11.669688,-12.623002,5.804291,5.803215,0
22,3,0,0.231725,11.669688,-12.623002,6.039526,6.037135,0
23,3,0,1.062622,11.669688,-12.623002,6.311293,6.307504,0
24,3,0,1.893519,11.669688,-12.623002,6.617911,6.612683,0
25,3,0,2.724415,11.669688,-12.623002,6.957603,6.950929,0
26,3,0,3.555312,11.669688,-12.623002,7.328540,7.320440,0
27,3,0,4.386209,11.669688,-12.623002,7.728875,7.719388,0
28,3,0,5.217105,11.669688,-12.623002,8.156772,8.145954,0
29,3,0,6.048002,11.669688,-12.623002,8.610436,8.598351,0
0,4,0,-18.048002,12.500585,-12.623002,9.399570,9.385573,0
1,4,0,-17.217105,12.500585,-12.623002,8.880727,8.867949,0
2,4,0,-16.386209,12.500585,-12.623002,8.383526,8.372057,0
3,4,0,-15.555312,12.500585,-12.623002,7.909664,7.899597,0
4,4,0,-14.724415,12.500585,-12.623002,7.460931,7.452355,0
5,4,0,-13.893519,12.500585,-12.623002,7.039192,7.032191,0
6,4,0,-13.062622,12.500585,-12.623002,6.646373,6.641018,0
7,4,0,-12.231725,12.500585,-12.623002,6.284436,6.280780,0
8,4,0,-11.400829,12.500585,-12.623002,5.955348,5.953416,0
9,4,0,-10.569932,12.500585,-12.623002,5.661045,5.660824,0
10,4,0,-9.739035,12.500585,-12.623002,5.403390,5.404819,0
11,4,0,-8.908138,12.500585,-12.623002,5.184123,5.187085,0
12,4,0,-8.077242,12.500585,-12.623002,5.004813,5.009128,0
13,4,0,-7.246345,12.500585,-12.623002,4.866808,4.872231,0
14,4,0,-6.415448,12.500585,-12.623002,4.771185,4.777413,0
15,4,0,-5.584552,12.500585,-12.623002,4.718713,4.725398,0
16,4,0,-4.753655,12.500585,-12.623002,4.709822,4.716586,0
17,4,0,-3.922758,12.500585,-12.623002,4.744587,4.751046,0
18,4,0,-3.091862,12.500585,-12.623002,4.822720,4.828511,0
19,4,0,-2.260965,12.500585,-12.623002,4.943588,4.948386,0
20,4,0,-1.430068,12.500585,-12.623002,5.106234,5.109771,0
21,4,0,-0.599171,12.500585,-12.623002,5.309414,5.311484,0
22,4,0,0.231725,12.500585,-12.623002,5.551646,5.552106,0
23,4,0,1.062622,12.500585,-12.623002,5.831250,5.830018,0
24,4,0,1.893519,12.500585,-12.623002,6.146410,6.143454,0
25,4,0,2.724415,12.500585,-12.623002,6.495212,6.490544,0
26,4,0,3.555312,12.500585,-12.623002,6.875699,6.869360,0
27,4,0,4.386209,12.500585,-12.623002,7.285901,7.277957,0
28,4,0,5.217105,12.500585,-12.623002,7.723876,7.714405,0
29,4,0,6.048002,12.500585,-12.623002,8.187730,8.176821,0
0,5,0,-18.048002,13.331481,-12.623002,9.027826,9.014688,0
1,5,0,-17.217105,13.331481,-12.623002,8.499140,8.487353,0
2,5,0,-16.386209,13.331481,-12.623002,7.991998,7.981676,0
3,5,0,-15.555312,13.331481,-12.623002,7.508164,7.499423,0
4,5,0,-14.724415,13.331481,-12.623002,7.049501,7.042459,0
5,5,0,-13.893519,13.331481,-12.623002,6.617966,6.612738,0
6,5,0,-13.062622,13.331481,-12.623002,6.215588,6.212278,0
7,5,0,-12.231725,13.331481,-12.623002,5.844447,5.843139,0
8,5,0,-11.400829,13.331481,-12.623002,5.506637,5.507386,0
9,5,0,-10.569932,13.331481,-12.623002,5.204232,5.207047,0
10,5,0,-9.739035,13.331481,-12.623002,4.939236,4.944069,0
11,5,0,-8.908138,13.331481,-12.623002,4.713530,4.720261,0
12,5,0,-8.077242,13.331481,-12.623002,4.528819,4.537242,0
13,5,0,-7.246345,13.331481,-12.623002,4.386570,4.396392,0
14,5,0,-6.415448,13.331481,-12.623002,4.287960,4.298807,0
15,5,0,-5.584552,13.331481,-12.623002,4.233834,4.245263,0
16,5,0,-4.753655,13.331481,-12.623002,4.224662,4.236192,0
17,5,0,-3.922758,13.331481,-12.623002,4.260525,4.271666,0
18,5,0,-3.091862,13.331481,-12.623002,4.341110,4.351399,0
19,5,0,-2.260965,13.331481,-12.623002,4.465720,4.474753,0
20,5,0,-1.430068,13.331481,-12.623002,4.633310,4.640759,0
21,5,0,-0.599171,13.331481,-12.623002,4.842523,4.848147,0
22,5,0,0.231725,13.331481,-12.623002,5.091744,5.095391,0
23,5,0,1.062622,13.331481,-12.623002,5.379159,5.380750,0
24,5,0,1.893519,13.331481,-12.623002,5.702805,5.702329,0
25,5,0,2.724415,13.331481,-12.623002,6.060632,6.058127,0
26,5,0,3.555312,13.331481,-12.623002,6.450547,6.446088,0
27,5,0,4.386209,13.331481,-12.623002,6.870462,6.864146,0
28,5,0,5.217105,13.331481,-12.623002,7.318324,7.310260,0
29,5,0,6.048002,13.331481,-12.623002,7.792143,7.782450,0
0,6,0,-18.048002,14.162378,-12.623002,8.684027,8.671749,0
1,6,0,-17.217105,14.162378,-12.623002,8.145894,8.135108,0
2,6,0,-16.386209,14.162378,-12.623002,7.629185,7.620030,0
3,6,0,-15.555312,14.162378,-12.623002,7.135721,7.128344,0
4,6,0,-14.724415,14.162378,-12.623002,6.667441,6.661993,0
5,6,0,-13.893519,14.162378,-12.623002,6.226388,6.223023,0
6,6,0,-13.062622,14.162378,-12.623002,5.814692,5.813556,0
7,6,0,-12.231725,14.162378,-12.623002,5.434549,5.435770,0
8,6,0,-11.400829,14.162378,-12.623002,5.088183,5.091856,0
9,6,0,-10.569932,14.162378,-12.623002,4.777805,4.783977,0
10,6,0,-9.739035,14.162378,-12.623002,4.505565,4.514211,0
11,6,0,-8.908138,14.162378,-12.623002,4.273490,4.284491,0
12,6,0,-8.077242,14.162378,-12.623002,4.083423,4.096551,0
13,6,0,-7.246345,14.162378,-12.623002,3.936958,3.951864,0
14,6,0,-6.415448,14.162378,-12.623002,3.835378,3.851596,0
15,6,0,-5.584552,14.162378,-12.623002,3.779605,3.796573,0
16,6,0,-4.753655,14.162378,-12.623002,3.770153,3.787250,0
17,6,0,-3.922758,14.162378,-12.623002,3.807110,3.823705,0
18,6,0,-3.091862,14.162378,-12.623002,3.890134,3.905636,0
19,6,0,-2.260965,14.162378,-12.623002,4.018464,4.032364,0
20,6,0,-1.430068,14.162378,-12.623002,4.190959,4.202860,0
21,6,0,-0.599171,14.162378,-12.623002,4.406146,4.415770,0
22,6,0,0.231725,14.162378,-12.623002,4.662273,4.669459,0
23,6,0,1.062622,14.162378,-12.623002,4.957381,4.962069,0
24,6,0,1.893519,14.162378,-12.623002,5.289363,5.291573,0
25,6,0,2.724415,14.162378,-12.623002,5.656026,5.655835,0
26,6,0,3.555312,14.162378,-12.623002,6.055146,6.052671,0
27,6,0,4.386209,14.162378,-12.623002,6.484511,6.479893,0
28,6,0,5.217105,14.162378,-12.623002,6.941961,6.935350,0
29,6,0,6.048002,14.162378,-12.623002,7.425414,7.416964,0
0,7,0,-18.048002,14.993275,-12.623002,8.369654,8.358224,0
1,7,0,-17.217105,14.993275,-12.623002,7.822578,7.812787,0
2,7,0,-16.386209,14.993275,-12.623002,7.296786,7.288801,0
3,7,0,-15.555312,14.993275,-12.623002,6.794153,6.788156,0
4,7,0,-14.724415,14.993275,-12.623002,6.316686,6.312871,0
5,7,0,-13.893519,14.993275,-12.623002,5.866512,5.865078,0
6,7,0,-13.062622,14.993275,-12.623002,5.445859,5.447005,0
7,7,0,-12.231725,14.993275,-12.623002,5.057035,5.060945,0
8,7,0,-11.400829,14.993275,-12.623002,4.702391,4.709220,0
9,7,0,-10.569932,14.993275,-12.623002,4.384277,4.394123,0
10,7,0,-9.739035,14.993275,-12.623002,4.104988,4.117865,0
11,7,0,-8.908138,14.993275,-12.623002,3.866699,3.882505,0
12,7,0,-8.077242,14.993275,-12.623002,3.671395,3.689882,0
13,7,0,-7.246345,14.993275,-12.623002,3.520800,3.541555,0
14,7,0,-6.415448,14.993275,-12.623002,3.416307,3.438751,0
15,7,0,-5.584552,14.993275,-12.623002,3.358916,3.382332,0
16,7,0,-4.753655,14.993275,-12.623002,3.349188,3.372773,0
17,7,0,-3.922758,14.993275,-12.623002,3.387220,3.410153,0
18,7,0,-3.091862,14.993275,-12.623002,3.472638,3.494159,0
19,7,0,-2.260965,14.993275,-12.623002,3.604615,3.624084,0
20,7,0,-1.430068,14.993275,-12.623002,3.781911,3.798847,0
21,7,0,-0.599171,14.993275,-12.623002,4.002930,4.017019,0
22,7,0,0.231725,14.993275,-12.623002,4.265784,4.276868,0
23,7,0,1.062622,14.993275,-12.623002,4.568367,4.576415,0
24,7,0,1.893519,14.993275,-12.623002,4.908423,4.913505,0
25,7,0,2.724415,14.993275,-12.623002,5.283619,5.285869,0
26,7,0,3.555312,14.993275,-12.623002,5.691598,5.691191,0
27,7,0,4.386209,14.993275,-12.623002,6.130030,6.127160,0
28,7,0,5.217105,14.993275,-12.623002,6.596651,6.591518,0
29,7,0,6.048002,14.993275,-12.623002,7.089289,7.082091,0
0,8,0,-18.048002,15.824171,-12.623002,8.086154,8.075546,0
1,8,0,-17.217105,15.824171,-12.623002,7.530751,7.521932,0
2,8,0,-16.386209,15.824171,-12.623002,6.996477,6.989646,0
3,8,0,-15.555312,15.824171,-12.623002,6.485258,6.480636,0
4,8,0,-14.724415,15.824171,-12.623002,5.999163,5.996990,0
5,8,0,-13.893519,15.824171,-12.623002,5.540396,5.540928,0
6,8,0,-13.062622,15.824171,-12.623002,5.111278,5.114777,0
7,8,0,-12.231725,15.824171,-12.623002,4.714225,4.720949,0
8,8,0,-11.400829,15.824171,-12.623002,4.351710,4.361889,0
9,8,0,-10.569932,15.824171,-12.623002,4.026218,4.040025,0
10,8,0,-9.739035,15.824171,-12.623002,3.740187,3.757698,0
11,8,0,-8.908138,15.824171,-12.623002,3.495939,3.517087,0
12,8,0,-8.077242,15.824171,-12.623002,3.295603,3.320130,0
13,8,0,-7.246345,15.824171,-12.623002,3.141032,3.168456,0
14,8,0,-6.415448,15.824171,-12.623002,3.033729,3.063335,0
15,8,0,-5.584552,15.824171,-12.623002,2.974777,3.005647,0
16,8,0,-4.753655,15.824171,-12.623002,2.964784,2.995873,0
17,8,0,-3.922758,15.824171,-12.623002,3.003853,3.034094,0
18,8,0,-3.091862,15.824171,-12.623002,3.091580,3.119991,0
19,8,0,-2.260965,15.824171,-12.623002,3.227070,3.252848,0
20,8,0,-1.430068,15.824171,-12.623002,3.408984,3.431550,0
21,8,0,-0.599171,15.824171,-12.623002,3.635601,3.654610,0
22,8,0,0.231725,15.824171,-12.623002,3.904896,3.920208,0
23,8,0,1.062622,15.824171,-12.623002,4.214614,4.226254,0
24,8,0,1.893519,15.824171,-12.623002,4.562358,4.570464,0
25,8,0,2.724415,15.824171,-12.623002,4.945653,4.950436,0
26,8,0,3.555312,15.824171,-12.623002,5.362015,5.363723,0
27,8,0,4.386209,15.824171,-12.623002,5.809000,5.807897,0
28,8,0,5.217105,15.824171,-12.623002,6.284245,6.280590,0
29,8,0,6.048002,15.824171,-12.623002,6.785495,6.779535,0
0,9,0,-18.048002,16.655068,-12.623002,7.834915,7.825085,0
1,9,0,-17.217105,16.655068,-12.623002,7.271914,7.264022,0
2,9,0,-16.386209,16.655068,-12.623002,6.729881,6.724161,0
3,9,0,-15.555312,16.655068,-12.623002,6.210786,6.207500,0
4,9,0,-14.724415,16.655068,-12.623002,5.716755,5.716196,0
5,9,0,-13.893519,16.655068,-12.623002,5.250061,5.252548,0
6,9,0,-13.062622,16.655068,-12.623002,4.813111,4.818983,0
7,9,0,-12.231725,16.655068,-12.623002,4.408421,4.418023,0
8,9,0,-11.400829,16.655068,-12.623002,4.038580,4.052239,0
9,9,0,-10.569932,16.655068,-12.623002,3.706202,3.724191,0
10,9,0,-9.739035,16.655068,-12.623002,3.413862,3.436347,0
11,9,0,-8.908138,16.655068,-12.623002,3.164023,3.190999,0
12,9,0,-8.077242,16.655068,-12.623002,2.958954,2.990172,0
13,9,0,-7.246345,16.655068,-12.623002,2.800638,2.835546,0
14,9,0,-6.415448,16.655068,-12.623002,2.690685,2.728405,0
15,9,0,-5.584552,16.655068,-12.623002,2.630259,2.669621,0
16,9,0,-4.753655,16.655068,-12.623002,2.620015,2.659663,0
17,9,0,-3.922758,16.655068,-12.623002,2.660064,2.698607,0
18,9,0,-3.091862,16.655068,-12.623002,2.749970,2.786146,0
19,9,0,-2.260965,16.655068,-12.623002,2.888771,2.921576,0
20,9,0,-1.430068,16.655068,-12.623002,3.075030,3.103779,0
21,9,0,-0.599171,16.655068,-12.623002,3.306905,3.331231,0
22,9,0,0.231725,16.655068,-12.623002,3.582234,3.602041,0
23,9,0,1.062622,16.655068,-12.623002,3.898621,3.914014,0
24,9,0,1.893519,16.655068,-12.623002,4.253528,4.264744,0
25,9,0,2.724415,16.655068,-12.623002,4.644349,4.651697,0
26,9,0,3.555312,16.655068,-12.623002,5.068476,5.072299,0
27,9,0,4.386209,16.655068,-12.623002,5.523361,5.524001,0
28,9,0,5.217105,16.655068,-12.623002,6.006547,6.004334,0
29,9,0,6.048002,16.655068,-12.623002,6.515705,6.510942,0
0,10,0,-18.048002,17.485965,-12.623002,7.617237,7.608121,0
1,10,0,-17.217105,17.485965,-12.623002,7.047480,7.040447,0
2,10,0,-16.386209,17.485965,-12.623002,6.498532,6.493849,0
3,10,0,-15.555312,17.485965,-12.623002,5.972400,5.970374,0
4,10,0,-14.724415,17.485965,-12.623002,5.471260,5.472238,0
5,10,0,-13.893519,17.485965,-12.623002,4.997445,5.001817,0
6,10,0,-13.062622,17.485965,-12.623002,4.553441,4.561630,0
7,10,0,-12.231725,17.485965,-12.623002,4.141854,4.154307,0
8,10,0,-11.400829,17.485965,-12.623002,3.765378,3.782540,0
9,10,0,-10.569932,17.485965,-12.623002,3.426746,3.449017,0
10,10,0,-9.739035,17.485965,-12.623002,3.128661,3.156329,0
11,10,0,-8.908138,17.485965,-12.623002,2.873721,2.906875,0
12,10,0,-8.077242,17.485965,-12.623002,2.664324,2.702751,0
13,10,0,-7.246345,17.485965,-12.623002,2.502577,2.545663,0
14,10,0,-6.415448,17.485965,-12.623002,2.390193,2.436875,0
15,10,0,-5.584552,17.485965,-12.623002,2.328414,2.377215,0
16,10,0,-4.753655,17.485965,-12.623002,2.317939,2.367110,0
17,10,0,-3.922758,17.485965,-12.623002,2.358887,2.406630,0
18,10,0,-3.091862,17.485965,-12.623002,2.450793,2.495497,0
19,10,0,-2.260965,17.485965,-12.623002,2.592630,2.633052,0
20,10,0,-1.430068,17.485965,-12.623002,2.782865,2.818213,0
21,10,0,-0.599171,17.485965,-12.623002,3.019543,3.049448,0
22,10,0,0.231725,17.485965,-12.623002,3.300370,3.324812,0
23,10,0,1.062622,17.485965,-12.623002,3.622820,3.642019,0
24,10,0,1.893519,17.485965,-12.623002,3.984222,3.998540,0
25,10,0,2.724415,17.485965,-12.623002,4.381846,4.391717,0
26,10,0,3.555312,17.485965,-12.623002,4.812976,4.818849,0
27,10,0,4.386209,17.485965,-12.623002,5.274964,5.277275,0
28,10,0,5.217105,17.485965,-12.623002,5.765272,5.764425,0
29,10,0,6.048002,17.485965,-12.623002,6.281504,6.277862,0
0,11,0,-18.048002,18.316862,-12.623002,7.434302,7.425820,0
1,11,0,-17.217105,18.316862,-12.623002,6.858740,6.852472,0
2,11,0,-16.386209,18.316862,-12.623002,6.303836,6.300084,0
3,11,0,-15.555312,18.316862,-12.623002,5.771630,5.770745,0
4,11,0,-14.724415,18.316862,-12.623002,5.264338,5.266724,0
5,11,0,-13.893519,18.316862,-12.623002,4.784349,4.790465,0
6,11,0,-13.062622,18.316862,-12.623002,4.334212,4.344573,0
7,11,0,-12.231725,18.316862,-12.623002,3.916613,3.931776,0
8,11,0,-11.400829,18.316862,-12.623002,3.534340,3.554883,0
9,11,0,-10.569932,18.316862,-12.623002,3.190230,3.216703,0
10,11,0,-9.739035,18.316862,-12.623002,2.887103,2.919946,0
11,11,0,-8.908138,18.316862,-12.623002,2.627674,2.667108,0
12,11,0,-8.077242,18.316862,-12.623002,2.414463,2.460341,0
13,11,0,-7.246345,18.316862,-12.623002,2.249686,2.301350,0
14,11,0,-6.415448,18.316862,-12.623002,2.135154,2.191343,0
15,11,0,-5.584552,18.316862,-12.623002,2.072178,2.131058,0
16,11,0,-4.753655,18.316862,-12.623002,2.061498,2.120851,0
17,11,0,-3.922758,18.316862,-12.623002,2.103243,2.160777,0
18,11,0,-3.091862,18.316862,-12.623002,2.196917,2.250610,0
19,11,0,-2.260965,18.316862,-12.623002,2.341435,2.389781,0
20,11,0,-1.430068,18.316862,-12.623002,2.535178,2.577279,0
21,11,0,-0.599171,18.316862,-12.623002,2.776083,2.811600,0
22,11,0,0.231725,18.316862,-12.623002,3.061743,3.090765,0
23,11,0,1.062622,18.316862,-12.623002,3.389508,3.412402,0
24,11,0,1.893519,18.316862,-12.623002,3.756590,3.773874,0
25,11,0,2.724415,18.316862,-12.623002,4.160151,4.172397,0
26,11,0,3.555312,18.316862,-12.623002,4.597375,4.605153,0
27,11,0,4.386209,18.316862,-12.623002,5.065529,5.069374,0
28,11,0,5.217105,18.316862,-12.623002,5.562005,5.562400,0
29,11,0,6.048002,18.316862,-12.623002,6.084347,6.081717,0
0,12,0,-18.048002,19.147758,-12.623002,7.287148,7.279199,0
1,12,0,-17.217105,19.147758,-12.623002,6.706828,6.701207,0
2,12,0,-16.386209,19.147758,-12.623002,6.147034,6.144076,0
3,12,0,-15.555312,19.147758,-12.623002,5.609832,5.609927,0
4,12,0,-14.724415,19.147758,-12.623002,5.097471,5.101074,0
5,12,0,-13.893519,19.147758,-12.623002,4.612382,4.620022,0
6,12,0,-13.062622,19.147758,-12.623002,4.157169,4.169449,0
7,12,0,-12.231725,19.147758,-12.623002,3.734584,3.752173,0
8,12,0,-11.400829,19.147758,-12.623002,3.347492,3.371105,0
9,12,0,-10.569932,19.147758,-12.623002,2.998819,3.029167,0
10,12,0,-9.739035,19.147758,-12.623002,2.691482,2.729180,0
11,12,0,-8.908138,19.147758,-12.623002,2.428299,2.473726,0
12,12,0,-8.077242,19.147758,-12.623002,2.211893,2.265000,0
13,12,0,-7.246345,19.147758,-12.623002,2.044575,2.104684,0
14,12,0,-6.415448,19.147758,-12.623002,1.928239,1.993895,0
15,12,0,-5.584552,19.147758,-12.623002,1.864257,1.933242,0
16,12,0,-4.753655,19.147758,-12.623002,1.853406,1.922978,0
17,12,0,-3.922758,19.147758,-12.623002,1.895819,1.963138,0
18,12,0,-3.091862,19.147758,-12.623002,1.990979,2.053570,0
19,12,0,-2.260965,19.147758,-12.623002,2.137747,2.193829,0
20,12,0,-1.430068,19.147758,-12.623002,2.334430,2.383020,0
21,12,0,-0.599171,19.147758,-12.623002,2.578874,2.619692,0
22,12,0,0.231725,19.147758,-12.623002,2.868570,2.901845,0
23,12,0,1.062622,19.147758,-12.623002,3.200766,3.227038,0
24,12,0,1.893519,19.147758,-12.623002,3.572574,3.592528,0
25,12,0,2.724415,19.147758,-12.623002,3.981063,3.995420,0
26,12,0,3.555312,19.147758,-12.623002,4.423335,4.432787,0
27,12,0,4.386209,19.147758,-12.623002,4.896586,4.901765,0
28,12,0,5.217105,19.147758,-12.623002,5.398150,5.399614,0
29,12,0,6.048002,19.147758,-12.623002,5.925523,5.923757,0
0,13,0,-18.048002,19.978655,-12.623002,7.176641,7.169106,0
1,13,0,-17.217105,19.978655,-12.623002,6.592694,6.587580,0
2,13,0,-16.386209,19.978655,-12.623002,6.029169,6.026834,0
3,13,0,-15.555312,19.978655,-12.623002,5.488148,5.489017,0
4,13,0,-14.724415,19.978655,-12.623002,4.971906,4.976479,0
5,13,0,-13.893519,19.978655,-12.623002,4.482906,4.491771,0
6,13,0,-13.062622,19.978655,-12.623002,4.023794,4.037630,0
7,13,0,-12.231725,19.978655,-12.623002,3.597371,3.616950,0
8,13,0,-11.400829,19.978655,-12.623002,3.206565,3.232727,0
9,13,0,-10.569932,19.978655,-12.623002,2.854369,2.887979,0
10,13,0,-9.739035,19.978655,-12.623002,2.543776,2.585620,0
