ix,iy,iz,x,y,z,posErr,targetDist,ok
28,1,0,7.107904,7.117096,-14.653859,13.051863,13.032028,0
29,1,0,8.078859,7.117096,-14.653859,13.553145,13.532755,0
0,2,0,-20.078859,8.088052,-14.653859,14.121928,14.100956,0
1,2,0,-19.107904,8.088052,-14.653859,13.553507,13.533117,0
2,2,0,-18.136948,8.088052,-14.653859,13.010811,12.991024,0
3,2,0,-17.165992,8.088052,-14.653859,12.495615,12.476449,0
4,2,0,-16.195036,8.088052,-14.653859,12.009759,11.991228,0
5,2,0,-15.224080,8.088052,-14.653859,11.555132,11.537243,0
6,2,0,-14.253124,8.088052,-14.653859,11.133650,11.116404,0
7,2,0,-13.282169,8.088052,-14.653859,10.747234,10.730621,0
8,2,0,-12.311213,8.088052,-14.653859,10.397774,10.381774,0
9,2,0,-11.340257,8.088052,-14.653859,10.087099,10.071680,0
10,2,0,-10.369301,8.088052,-14.653859,9.816941,9.802057,0
11,2,0,-9.398345,8.088052,-14.653859,9.588885,9.574476,0
12,2,0,-8.427390,8.088052,-14.653859,9.404339,9.390331,0
13,2,0,-7.456434,8.088052,-14.653859,9.264484,9.250791,0
14,2,0,-6.485478,8.088052,-14.653859,9.170248,9.156772,0
15,2,0,-5.514522,8.088052,-14.653859,9.122267,9.108904,0
16,2,0,-4.543566,8.088052,-14.653859,9.120872,9.107512,0
17,2,0,-3.572610,8.088052,-14.653859,9.166072,9.152606,0
18,2,0,-2.601655,8.088052,-14.653859,9.257556,9.243879,0
19,2,0,-1.630699,8.088052,-14.653859,9.394704,9.380718,0
20,2,0,-0.659743,8.088052,-14.653859,9.576608,9.562225,0
21,2,0,0.311213,8.088052,-14.653859,9.802098,9.787244,0
22,2,0,1.282169,8.088052,-14.653859,10.069781,10.054395,0
23,2,0,2.253124,8.088052,-14.653859,10.378079,10.362114,0
24,2,0,3.224080,8.088052,-14.653859,10.725269,10.708693,0
25,2,0,4.195036,8.088052,-14.653859,11.109528,11.092319,0
26,2,0,5.165992,8.088052,-14.653859,11.528965,11.511115,0
27,2,0,6.136948,8.088052,-14.653859,11.981663,11.963170,0
28,2,0,7.107904,8.088052,-14.653859,12.465704,12.446576,0
29,2,0,8.078859,8.088052,-14.653859,12.979197,12.959447,0
0,3,0,-20.078859,9.059008,-14.653859,13.599440,13.579001,0
1,3,0,-19.107904,9.059008,-14.653859,13.018704,12.998908,0
2,3,0,-18.136948,9.059008,-14.653859,12.463689,12.444563,0
3,3,0,-17.165992,9.059008,-14.653859,11.936254,11.917824,0
4,3,0,-16.195036,9.059008,-14.653859,11.438339,11.420623,0
5,3,0,-15.224080,9.059008,-14.653859,10.971940,10.954953,0
6,3,0,-14.253124,9.059008,-14.653859,10.539097,10.522844,0
7,3,0,-13.282169,9.059008,-14.653859,10.141862,10.126338,0
8,3,0,-12.311213,9.059008,-14.653859,9.782269,9.767455,0
9,3,0,-11.340257,9.059008,-14.653859,9.462293,9.448157,0
10,3,0,-10.369301,9.059008,-14.653859,9.183810,9.170303,0
11,3,0,-9.398345,9.059008,-14.653859,8.948550,8.935605,0
12,3,0,-8.427390,9.059008,-14.653859,8.758051,8.745582,0
13,3,0,-7.456434,9.059008,-14.653859,8.613610,8.601516,0
14,3,0,-6.485478,9.059008,-14.653859,8.516245,8.504412,0
15,3,0,-5.514522,9.059008,-14.653859,8.466660,8.454962,0
16,3,0,-4.543566,9.059008,-14.653859,8.465218,8.453524,0
17,3,0,-3.572610,9.059008,-14.653859,8.511930,8.500108,0
18,3,0,-2.601655,9.059008,-14.653859,8.606452,8.594378,0
19,3,0,-1.630699,9.059008,-14.653859,8.748103,8.735659,0
20,3,0,-0.659743,9.059008,-14.653859,8.935880,8.922966,0
21,3,0,0.311213,9.059008,-14.653859,9.168503,9.155032,0
22,3,0,1.282169,9.059008,-14.653859,9.444447,9.430351,0
23,3,0,2.253124,9.059008,-14.653859,9.761992,9.747221,0
24,3,0,3.224080,9.059008,-14.653859,10.119270,10.103789,0
25,3,0,4.195036,9.059008,-14.653859,10.514310,10.498101,0
26,3,0,5.165992,9.059008,-14.653859,10.945080,10.928137,0
27,3,0,6.136948,9.059008,-14.653859,11.409529,11.391857,0
28,3,0,7.107904,9.059008,-14.653859,11.905616,11.887228,0
29,3,0,8.078859,9.059008,-14.653859,12.431340,12.412255,0
0,4,0,-20.078859,10.029964,-14.653859,13.104651,13.084756,0
1,4,0,-19.107904,10.029964,-14.653859,12.511743,12.492557,0
2,4,0,-18.136948,10.029964,-14.653859,11.944516,11.926074,0
3,4,0,-17.165992,10.029964,-14.653859,11.404912,11.387247,0
4,4,0,-16.195036,10.029964,-14.653859,10.894966,10.878105,0
5,4,0,-15.224080,10.029964,-14.653859,10.416786,10.400752,0
6,4,0,-14.253124,10.029964,-14.653859,9.972538,9.957342,0
7,4,0,-13.282169,10.029964,-14.653859,9.564410,9.550053,0
8,4,0,-12.311213,10.029964,-14.653859,9.194583,9.181051,0
9,4,0,-11.340257,10.029964,-14.653859,8.865186,8.852446,0
10,4,0,-10.369301,10.029964,-14.653859,8.578250,8.566251,0
11,4,0,-9.398345,10.029964,-14.653859,8.335658,8.324324,0
12,4,0,-8.427390,10.029964,-14.653859,8.139088,8.128322,0
13,4,0,-7.456434,10.029964,-14.653859,7.989962,7.979646,0
14,4,0,-6.485478,10.029964,-14.653859,7.889398,7.879395,0
15,4,0,-5.514522,10.029964,-14.653859,7.838171,7.828330,0
16,4,0,-4.543566,10.029964,-14.653859,7.836681,7.826845,0
17,4,0,-3.572610,10.029964,-14.653859,7.884940,7.874951,0
18,4,0,-2.601655,10.029964,-14.653859,7.982570,7.972277,0
19,4,0,-1.630699,10.029964,-14.653859,8.128819,8.118084,0
20,4,0,-0.659743,10.029964,-14.653859,8.322588,8.311291,0
21,4,0,0.311213,10.029964,-14.653859,8.562472,8.550515,0
22,4,0,1.282169,10.029964,-14.653859,8.846806,8.834112,0
23,4,0,2.253124,10.029964,-14.653859,9.173718,9.160235,0
24,4,0,3.224080,10.029964,-14.653859,9.541186,9.526879,0
25,4,0,4.195036,10.029964,-14.653859,9.947084,9.931938,0
26,4,0,5.165992,10.029964,-14.653859,10.389233,10.373248,0
27,4,0,6.136948,10.029964,-14.653859,10.865443,10.848632,0
28,4,0,7.107904,10.029964,-14.653859,11.373549,11.355931,0
29,4,0,8.078859,10.029964,-14.653859,11.911437,11.893041,0
0,5,0,-20.078859,11.000920,-14.653859,12.639292,12.619948,0
1,5,0,-19.107904,11.000920,-14.653859,12.034455,12.015891,0
2,5,0,-18.136948,11.000920,-14.653859,11.455223,11.437482,0
3,5,0,-17.165992,11.000920,-14.653859,10.903618,10.886743,0
4,5,0,-16.195036,11.000920,-14.653859,10.381770,10.365799,0
5,5,0,-15.224080,11.000920,-14.653859,9.891898,9.876863,0
6,5,0,-14.253124,11.000920,-14.653859,9.436293,9.422214,0
7,5,0,-13.282169,11.000920,-14.653859,9.017283,9.004171,0
8,5,0,-12.311213,11.000920,-14.653859,8.637202,8.625046,0
9,5,0,-11.340257,11.000920,-14.653859,8.298337,8.287109,0
10,5,0,-10.369301,11.000920,-14.653859,8.002885,7.992529,0
11,5,0,-9.398345,11.000920,-14.653859,7.752887,7.743322,0
12,5,0,-8.427390,11.000920,-14.653859,7.550172,7.541286,0
13,5,0,-7.456434,11.000920,-14.653859,7.396296,7.387950,0
14,5,0,-6.485478,11.000920,-14.653859,7.292485,7.284517,0
15,5,0,-5.514522,11.000920,-14.653859,7.239590,7.231818,0
16,5,0,-4.543566,11.000920,-14.653859,7.238051,7.230285,0
17,5,0,-3.572610,11.000920,-14.653859,7.287882,7.279931,0
18,5,0,-2.601655,11.000920,-14.653859,7.388667,7.380349,0
19,5,0,-1.630699,11.000920,-14.653859,7.539579,7.530729,0
20,5,0,-0.659743,11.000920,-14.653859,7.739413,7.729891,0
21,5,0,0.311213,11.000920,-14.653859,7.986631,7.976325,0
22,5,0,1.282169,11.000920,-14.653859,8.279420,8.268245,0
23,5,0,2.253124,11.000920,-14.653859,8.615747,8.603648,0
24,5,0,3.224080,11.000920,-14.653859,8.993427,8.980372,0
25,5,0,4.195036,11.000920,-14.653859,9.410173,9.396152,0
26,5,0,5.165992,11.000920,-14.653859,9.863654,9.848676,0
27,5,0,6.136948,11.000920,-14.653859,10.351541,10.335625,0
28,5,0,7.107904,11.000920,-14.653859,10.871540,10.854718,0
29,5,0,8.078859,11.000920,-14.653859,11.421425,11.403735,0
0,6,0,-20.078859,11.971876,-14.653859,12.205127,12.186335,0
1,6,0,-19.107904,11.971876,-14.653859,11.588715,11.570777,0
2,6,0,-18.136948,11.971876,-14.653859,10.997797,10.980768,0
3,6,0,-17.165992,11.971876,-14.653859,10.434472,10.418406,0
4,6,0,-16.195036,11.971876,-14.653859,9.900964,9.885910,0
5,6,0,-15.224080,11.971876,-14.653859,9.399600,9.385603,0
6,6,0,-14.253124,11.971876,-14.653859,8.932796,8.919890,0
7,6,0,-13.282169,11.971876,-14.653859,8.503022,8.491225,0
8,6,0,-12.311213,11.971876,-14.653859,8.112765,8.102077,0
9,6,0,-11.340257,11.971876,-14.653859,7.764478,7.754874,0
10,6,0,-10.369301,11.971876,-14.653859,7.460525,7.451950,0
11,6,0,-9.398345,11.971876,-14.653859,7.203116,7.195481,0
12,6,0,-8.427390,11.971876,-14.653859,6.994240,6.987418,0
13,6,0,-7.456434,11.971876,-14.653859,6.835592,6.829421,0
14,6,0,-6.485478,11.971876,-14.653859,6.728515,6.722800,0
15,6,0,-5.514522,11.971876,-14.653859,6.673940,6.668464,0
16,6,0,-4.543566,11.971876,-14.653859,6.672353,6.666883,0
17,6,0,-3.572610,11.971876,-14.653859,6.723766,6.718072,0
18,6,0,-2.601655,11.971876,-14.653859,6.827724,6.821586,0
19,6,0,-1.630699,11.971876,-14.653859,6.983321,6.976543,0
20,6,0,-0.659743,11.971876,-14.653859,7.189237,7.181654,0
21,6,0,0.311213,11.971876,-14.653859,7.443795,7.435280,0
22,6,0,1.282169,11.971876,-14.653859,7.745024,7.735484,0
23,6,0,2.253124,11.971876,-14.653859,8.090724,8.080102,0
24,6,0,3.224080,11.971876,-14.653859,8.478539,8.466808,0
25,6,0,4.195036,11.971876,-14.653859,8.906019,8.893178,0
26,6,0,5.165992,11.971876,-14.653859,9.370677,9.356744,0
27,6,0,6.136948,11.971876,-14.653859,9.870042,9.855050,0
28,6,0,7.107904,11.971876,-14.653859,10.401694,10.385687,0
29,6,0,8.078859,11.971876,-14.653859,10.963298,10.946325,0
0,7,0,-20.078859,12.942831,-14.653859,11.803932,11.785685,0
1,7,0,-19.107904,12.942831,-14.653859,11.176416,11.159102,0
2,7,0,-18.136948,12.942831,-14.653859,10.574255,10.557940,0
3,7,0,-17.165992,12.942831,-14.653859,9.999620,9.984371,0
4,7,0,-16.195036,12.942831,-14.653859,9.454823,9.440704,0
5,7,0,-15.224080,12.942831,-14.653859,8.942297,8.929366,0
6,7,0,-14.253124,12.942831,-14.653859,8.464579,8.452887,0
7,7,0,-13.282169,12.942831,-14.653859,8.024280,8.013859,0
8,7,0,-12.311213,12.942831,-14.653859,7.624042,7.614904,0
9,7,0,-11.340257,12.942831,-14.653859,7.266484,7.258612,0
10,7,0,-10.369301,12.942831,-14.653859,6.954145,6.947484,0
11,7,0,-9.398345,12.942831,-14.653859,6.689406,6.683862,0
12,7,0,-8.427390,12.942831,-14.653859,6.474422,6.469851,0
13,7,0,-7.456434,12.942831,-14.653859,6.311036,6.307249,0
14,7,0,-6.485478,12.942831,-14.653859,6.200710,6.197476,0
15,7,0,-5.514522,12.942831,-14.653859,6.144465,6.141519,0
16,7,0,-4.543566,12.942831,-14.653859,6.142828,6.139891,0
17,7,0,-3.572610,12.942831,-14.653859,6.195817,6.192607,0
18,7,0,-2.601655,12.942831,-14.653859,6.302931,6.299184,0
19,7,0,-1.630699,12.942831,-14.653859,6.463180,6.458661,0
20,7,0,-0.659743,12.942831,-14.653859,6.675126,6.669644,0
21,7,0,0.311213,12.942831,-14.653859,6.936945,6.930355,0
22,7,0,1.282169,12.942831,-14.653859,7.246502,7.238704,0
23,7,0,2.253124,12.942831,-14.653859,7.601425,7.592363,0
24,7,0,3.224080,12.942831,-14.653859,7.999183,7.988839,0
25,7,0,4.195036,12.942831,-14.653859,8.437159,8.425542,0
26,7,0,5.165992,12.942831,-14.653859,8.912712,8.899855,0
27,7,0,6.136948,12.942831,-14.653859,9.423228,9.409179,0
28,7,0,7.107904,12.942831,-14.653859,9.966165,9.950981,0
29,7,0,8.078859,12.942831,-14.653859,10.539080,10.522827,0
0,8,0,-20.078859,13.913787,-14.653859,11.437467,11.419753,0
1,8,0,-19.107904,13.913787,-14.653859,10.799448,10.782747,0
2,8,0,-18.136948,13.913787,-14.653859,10.186621,10.171012,0
3,8,0,-17.165992,13.913787,-14.653859,9.601224,9.586789,0
4,8,0,-16.195036,13.913787,-14.653859,9.045650,9.032470,0
5,8,0,-15.224080,13.913787,-14.653859,8.522434,8.510585,0
6,8,0,-14.253124,13.913787,-14.653859,8.034232,8.023780,0
7,8,0,-13.282169,13.913787,-14.653859,7.583789,7.574788,0
8,8,0,-12.311213,13.913787,-14.653859,7.173900,7.166376,0
9,8,0,-11.340257,13.913787,-14.653859,6.807352,6.801300,0
10,8,0,-10.369301,13.913787,-14.653859,6.486856,6.482226,0
11,8,0,-9.398345,13.913787,-14.653859,6.214970,6.211663,0
12,8,0,-8.427390,13.913787,-14.653859,5.994017,5.991872,0
13,8,0,-7.456434,13.913787,-14.653859,5.825991,5.824789,0
14,8,0,-6.485478,13.913787,-14.653859,5.712481,5.711947,0
15,8,0,-5.514522,13.913787,-14.653859,5.654595,5.654413,0
16,8,0,-4.543566,13.913787,-14.653859,5.652911,5.652739,0
17,8,0,-3.572610,13.913787,-14.653859,5.707445,5.706942,0
18,8,0,-2.601655,13.913787,-14.653859,5.817653,5.816500,0
19,8,0,-1.630699,13.913787,-14.653859,5.982458,5.980376,0
20,8,0,-0.659743,13.913787,-14.653859,6.200297,6.197065,0
21,8,0,0.311213,13.913787,-14.653859,6.469198,6.464652,0
22,8,0,1.282169,13.913787,-14.653859,6.786856,6.780891,0
23,8,0,2.253124,13.913787,-14.653859,7.150725,7.143289,0
24,8,0,3.224080,13.913787,-14.653859,7.558099,7.549185,0
25,8,0,4.195036,13.913787,-14.653859,8.006194,7.995828,0
26,8,0,5.165992,13.913787,-14.653859,8.492216,8.480448,0
27,8,0,6.136948,13.913787,-14.653859,9.013413,9.000309,0
28,8,0,7.107904,13.913787,-14.653859,9.567123,9.552761,0
29,8,0,8.078859,13.913787,-14.653859,10.150804,10.135263,0
0,9,0,-20.078859,14.884743,-14.653859,11.107453,11.090248,0
1,9,0,-19.107904,14.884743,-14.653859,10.459666,10.443554,0
2,9,0,-18.136948,14.884743,-14.653859,9.836891,9.821966,0
3,9,0,-17.165992,14.884743,-14.653859,9.241427,9.227787,0
4,9,0,-16.195036,14.884743,-14.653859,8.675743,8.663487,0
5,9,0,-15.224080,14.884743,-14.653859,8.142466,8.131690,0
6,9,0,-14.253124,14.884743,-14.653859,7.644365,7.635158,0
7,9,0,-13.282169,14.884743,-14.653859,7.184315,7.176751,0
8,9,0,-12.311213,14.884743,-14.653859,6.765258,6.759385,0
9,9,0,-11.340257,14.884743,-14.653859,6.390143,6.385971,0
10,9,0,-10.369301,14.884743,-14.653859,6.061852,6.059342,0
11,9,0,-9.398345,14.884743,-14.653859,5.783120,5.782168,0
12,9,0,-8.427390,14.884743,-14.653859,5.556436,5.556865,0
13,9,0,-7.456434,14.884743,-14.653859,5.383947,5.385507,0
14,9,0,-6.485478,14.884743,-14.653859,5.267370,5.269734,0
15,9,0,-5.514522,14.884743,-14.653859,5.207904,5.210693,0
16,9,0,-4.543566,14.884743,-14.653859,5.206173,5.208975,0
17,9,0,-3.572610,14.884743,-14.653859,5.262197,5.264598,0
18,9,0,-2.601655,14.884743,-14.653859,5.375386,5.377003,0
19,9,0,-1.630699,14.884743,-14.653859,5.544573,5.545078,0
20,9,0,-0.659743,14.884743,-14.653859,5.768072,5.767208,0
21,9,0,0.311213,14.884743,-14.653859,6.043757,6.041343,0
22,9,0,1.282169,14.884743,-14.653859,6.369158,6.365087,0
23,9,0,2.253124,14.884743,-14.653859,6.741551,6.735780,0
24,9,0,3.224080,14.884743,-14.653859,7.158062,7.150599,0
25,9,0,4.195036,14.884743,-14.653859,7.615743,7.606633,0
26,9,0,5.165992,14.884743,-14.653859,8.111649,8.100965,0
27,9,0,6.136948,14.884743,-14.653859,8.642901,8.630730,0
28,9,0,7.107904,14.884743,-14.653859,9.206722,9.193161,0
29,9,0,8.078859,14.884743,-14.653859,9.800475,9.785624,0
0,10,0,-20.078859,15.855699,-14.653859,10.815538,10.798809,0
1,10,0,-19.107904,15.855699,-14.653859,10.158853,10.143296,0
2,10,0,-18.136948,15.855699,-14.653859,9.526993,9.512717,0
3,10,0,-17.165992,15.855699,-14.653859,8.922311,8.909430,0
4,10,0,-16.195036,15.855699,-14.653859,8.347342,8.335975,0
5,10,0,-15.224080,15.855699,-14.653859,7.804799,7.795065,0
6,10,0,-14.253124,15.855699,-14.653859,7.297553,7.289565,0
7,10,0,-13.282169,15.855699,-14.653859,6.828601,6.822459,0
8,10,0,-12.311213,15.855699,-14.653859,6.401024,6.396800,0
9,10,0,-11.340257,15.855699,-14.653859,6.017924,6.015650,0
10,10,0,-10.369301,15.855699,-14.653859,5.682350,5.681998,0
11,10,0,-9.398345,15.855699,-14.653859,5.397203,5.398673,0
12,10,0,-8.427390,15.855699,-14.653859,5.165138,5.168238,0
13,10,0,-7.456434,15.855699,-14.653859,4.988452,4.992895,0
14,10,0,-6.485478,15.855699,-14.653859,4.868987,4.874392,0
15,10,0,-5.514522,15.855699,-14.653859,4.808030,4.813945,0
16,10,0,-4.543566,15.855699,-14.653859,4.806256,4.812186,0
17,10,0,-3.572610,15.855699,-14.653859,4.863684,4.869133,0
18,10,0,-2.601655,15.855699,-14.653859,4.979680,4.984192,0
19,10,0,-1.630699,15.855699,-14.653859,5.152989,5.156179,0
20,10,0,-0.659743,15.855699,-14.653859,5.381802,5.383376,0
21,10,0,0.311213,15.855699,-14.653859,5.663845,5.663606,0
22,10,0,1.282169,15.855699,-14.653859,5.996482,5.994324,0
23,10,0,2.253124,15.855699,-14.653859,6.376823,6.372715,0
24,10,0,3.224080,15.855699,-14.653859,6.801826,6.795797,0
25,10,0,4.195036,15.855699,-14.653859,7.268390,7.260510,0
26,10,0,5.165992,15.855699,-14.653859,7.773430,7.763798,0
27,10,0,6.136948,15.855699,-14.653859,8.313944,8.302671,0
28,10,0,7.107904,15.855699,-14.653859,8.887051,8.874257,0
29,10,0,8.078859,15.855699,-14.653859,9.490029,9.475833,0
0,11,0,-20.078859,16.826655,-14.653859,10.563262,10.546966,0
1,11,0,-19.107904,16.826655,-14.653859,9.898685,9.883636,0
2,11,0,-18.136948,16.826655,-14.653859,9.258749,9.245069,0
3,11,0,-17.165992,16.826655,-14.653859,8.645849,8.633671,0
4,11,0,-16.195036,16.826655,-14.653859,8.062583,8.052045,0
5,11,0,-15.224080,16.826655,-14.653859,7.511736,7.502983,0
6,11,0,-14.253124,16.826655,-14.653859,6.996273,6.989443,0
7,11,0,-13.282169,16.826655,-14.653859,6.519299,6.514520,0
8,11,0,-12.311213,16.826655,-14.653859,6.084024,6.081395,0
9,11,0,-11.340257,16.826655,-14.653859,5.693690,5.693270,0
10,11,0,-10.369301,16.826655,-14.653859,5.351499,5.353279,0
11,11,0,-9.398345,16.826655,-14.653859,5.060512,5.064396,0
12,11,0,-8.427390,16.826655,-14.653859,4.823538,4.829322,0
13,11,0,-7.456434,16.826655,-14.653859,4.643017,4.650377,0
14,11,0,-6.485478,16.826655,-14.653859,4.520908,4.529406,0
15,11,0,-5.514522,16.826655,-14.653859,4.458587,4.467689,0
16,11,0,-4.543566,16.826655,-14.653859,4.456773,4.465893,0
17,11,0,-3.572610,16.826655,-14.653859,4.515487,4.524037,0
18,11,0,-2.601655,16.826655,-14.653859,4.634052,4.641494,0
19,11,0,-1.630699,16.826655,-14.653859,4.811128,4.817017,0
20,11,0,-0.659743,16.826655,-14.653859,5.044790,5.048794,0
21,11,0,0.311213,16.826655,-14.653859,5.332621,5.334531,0
22,11,0,1.282169,16.826655,-14.653859,5.671833,5.671545,0
23,11,0,2.253124,16.826655,-14.653859,6.059376,6.056878,0
24,11,0,3.224080,16.826655,-14.653859,6.492054,6.487400,0
25,11,0,4.195036,16.826655,-14.653859,6.966623,6.959913,0
26,11,0,5.165992,16.826655,-14.653859,7.479873,7.471231,0
27,11,0,6.136948,16.826655,-14.653859,8.028687,8.018253,0
28,11,0,7.107904,16.826655,-14.653859,8.610095,8.598011,0
29,11,0,8.078859,16.826655,-14.653859,9.221296,9.207702,0
0,12,0,-20.078859,17.797610,-14.653859,10.352024,10.336107,0
1,12,0,-19.107904,17.797610,-14.653859,9.680690,9.666087,0
2,12,0,-18.136948,17.797610,-14.653859,9.033822,9.020670,0
3,12,0,-17.165992,17.797610,-14.653859,8.413856,8.402303,0
4,12,0,-16.195036,17.797610,-14.653859,7.823436,7.813643,0
5,12,0,-15.224080,17.797610,-14.653859,7.265415,7.257546,0
6,12,0,-14.253124,17.797610,-14.653859,6.742833,6.737056,0
7,12,0,-13.282169,17.797610,-14.653859,6.258893,6.255365,0
8,12,0,-12.311213,17.797610,-14.653859,5.816914,5.815765,0
9,12,0,-11.340257,17.797610,-14.653859,5.420267,5.421582,0
10,12,0,-10.369301,17.797610,-14.653859,5.072289,5.076082,0
11,12,0,-9.398345,17.797610,-14.653859,4.776182,4.782368,0
12,12,0,-8.427390,17.797610,-14.653859,4.534895,4.543260,0
13,12,0,-7.456434,17.797610,-14.653859,4.351000,4.361187,0
14,12,0,-6.485478,17.797610,-14.653859,4.226563,4.238072,0
15,12,0,-5.514522,17.797610,-14.653859,4.163040,4.175253,0
16,12,0,-4.543566,17.797610,-14.653859,4.161191,4.173425,0
17,12,0,-3.572610,17.797610,-14.653859,4.221039,4.232608,0
18,12,0,-2.601655,17.797610,-14.653859,4.341866,4.352147,0
19,12,0,-1.630699,17.797610,-14.653859,4.522257,4.530742,0
20,12,0,-0.659743,17.797610,-14.653859,4.760177,4.766501,0
21,12,0,0.311213,17.797610,-14.653859,5.053084,5.057025,0
22,12,0,1.282169,17.797610,-14.653859,5.398047,5.399512,0
23,12,0,2.253124,17.797610,-14.653859,5.791876,5.790873,0
24,12,0,3.224080,17.797610,-14.653859,6.231238,6.227848,0
25,12,0,4.195036,17.797610,-14.653859,6.712761,6.707115,0
26,12,0,5.165992,17.797610,-14.653859,7.233123,7.225375,0
27,12,0,6.136948,17.797610,-14.653859,7.789112,7.779429,0
28,12,0,7.107904,17.797610,-14.653859,8.377675,8.366223,0
29,12,0,8.078859,17.797610,-14.653859,8.995950,8.982889,0
0,13,0,-20.078859,18.768566,-14.653859,10.183047,10.167445,0
1,13,0,-19.107904,18.768566,-14.653859,9.506206,9.491975,0
2,13,0,-18.136948,18.768566,-14.653859,8.853680,8.840969,0
3,13,0,-17.165992,18.768566,-14.653859,8.227933,8.216907,0
4,13,0,-16.195036,18.768566,-14.653859,7.631651,7.622488,0
5,13,0,-15.224080,18.768566,-14.653859,7.067737,7.060623,0
6,13,0,-14.253124,18.768566,-14.653859,6.539296,6.534424,0
7,13,0,-13.282169,18.768566,-14.653859,6.049611,6.047165,0
8,13,0,-12.311213,18.768566,-14.653859,5.602091,5.602234,0
9,13,0,-11.340257,18.768566,-14.653859,5.200214,5.203059,0
10,13,0,-10.369301,18.768566,-14.653859,4.847432,4.853016,0
