ix,iy,iz,x,y,z,posErr,targetDist,ok
9,1,0,-7.341812,10.148693,-13.993119,7.396174,7.394657,0
10,1,0,-6.000000,10.148693,-13.993119,7.274493,7.274112,0
11,1,0,-4.658188,10.148693,-13.993119,7.250432,7.250280,0
12,1,0,-3.316376,10.148693,-13.993119,7.324374,7.323523,0
13,1,0,-1.974564,10.148693,-13.993119,7.495149,7.492735,0
14,1,0,-0.632753,10.148693,-13.993119,7.760127,7.755422,0
15,1,0,0.709059,10.148693,-13.993119,8.115407,8.107866,0
16,1,0,2.050871,10.148693,-13.993119,8.556092,8.545360,0
17,1,0,3.392683,10.148693,-13.993119,9.076584,9.062480,0
18,1,0,4.734495,10.148693,-13.993119,9.670881,9.653370,0
19,1,0,6.076307,10.148693,-13.993119,10.332841,10.311997,0
20,1,0,7.418119,10.148693,-13.993119,11.056399,11.032368,0
0,2,0,-19.418119,11.490505,-13.993119,11.584463,11.558358,0
1,2,0,-18.076307,11.490505,-13.993119,10.755806,10.733046,0
2,2,0,-16.734495,11.490505,-13.993119,9.980075,9.960952,0
3,2,0,-15.392683,11.490505,-13.993119,9.263324,9.248102,0
4,2,0,-14.050871,11.490505,-13.993119,8.611990,8.600876,0
5,2,0,-12.709059,11.490505,-13.993119,8.032760,8.025856,0
6,2,0,-11.367247,11.490505,-13.993119,7.532362,7.529616,0
7,2,0,-10.025436,11.490505,-13.993119,7.117297,7.118441,0
8,2,0,-8.683624,11.490505,-13.993119,6.793508,6.798015,0
9,2,0,-7.341812,11.490505,-13.993119,6.566017,6.573084,0
10,2,0,-6.000000,11.490505,-13.993119,6.438574,6.447154,0
11,2,0,-4.658188,11.490505,-13.993119,6.413364,6.422250,0
12,2,0,-3.316376,11.490505,-13.993119,6.490827,6.498779,0
13,2,0,-1.974564,11.490505,-13.993119,6.669619,6.675499,0
14,2,0,-0.632753,11.490505,-13.993119,6.946728,6.949605,0
15,2,0,0.709059,11.490505,-13.993119,7.317714,7.316925,0
16,2,0,2.050871,11.490505,-13.993119,7.777041,7.772195,0
17,2,0,3.392683,11.490505,-13.993119,8.318436,8.309382,0
18,2,0,4.734495,11.490505,-13.993119,8.935245,8.922017,0
19,2,0,6.076307,11.490505,-13.993119,9.620731,9.603492,0
20,2,0,7.418119,11.490505,-13.993119,10.368314,10.347303,0
0,3,0,-19.418119,12.832317,-13.993119,10.994574,10.970799,0
1,3,0,-18.076307,12.832317,-13.993119,10.142907,10.122975,0
2,3,0,-16.734495,12.832317,-13.993119,9.343923,9.328233,0
3,3,0,-15.392683,12.832317,-13.993119,8.604033,8.592973,0
4,3,0,-14.050871,12.832317,-13.993119,7.930136,7.924043,0
5,3,0,-12.709059,12.832317,-13.993119,7.329476,7.328577,0
6,3,0,-11.367247,12.832317,-13.993119,6.809428,6.813763,0
7,3,0,-10.025436,12.832317,-13.993119,6.377193,6.386523,0
8,3,0,-8.683624,12.832317,-13.993119,6.039420,6.053148,0
9,3,0,-7.341812,12.832317,-13.993119,5.801777,5.818902,0
10,3,0,-6.000000,12.832317,-13.993119,5.668523,5.687676,0
11,3,0,-4.658188,12.832317,-13.993119,5.642152,5.661719,0
12,3,0,-3.316376,12.832317,-13.993119,5.723169,5.741479,0
13,3,0,-1.974564,12.832317,-13.993119,5.910037,5.925581,0
14,3,0,-0.632753,12.832317,-13.993119,6.199325,6.210911,0
15,3,0,0.709059,12.832317,-13.993119,6.586004,6.592840,0
16,3,0,2.050871,12.832317,-13.993119,7.063853,7.065532,0
17,3,0,3.392683,12.832317,-13.993119,7.625890,7.622326,0
18,3,0,4.734495,12.832317,-13.993119,8.264782,8.256121,0
19,3,0,6.076307,12.832317,-13.993119,8.973188,8.959723,0
20,3,0,7.418119,12.832317,-13.993119,9.744019,9.726118,0
0,4,0,-19.418119,14.174129,-13.993119,10.472153,10.450661,0
1,4,0,-18.076307,14.174129,-13.993119,9.598992,9.581871,0
2,4,0,-16.734495,14.174129,-13.993119,8.778146,8.765927,0
3,4,0,-15.392683,14.174129,-13.993119,8.016360,8.009585,0
4,4,0,-14.050871,14.174129,-13.993119,7.320965,7.320146,0
5,4,0,-12.709059,14.174129,-13.993119,6.699749,6.705291,0
6,4,0,-11.367247,14.174129,-13.993119,6.160728,6.172821,0
7,4,0,-10.025436,14.174129,-13.993119,5.711813,5.730297,0
8,4,0,-8.683624,14.174129,-13.993119,5.360384,5.384610,0
9,4,0,-7.341812,14.174129,-13.993119,5.112784,5.141523,0
10,4,0,-6.000000,14.174129,-13.993119,4.973815,5.005281,0
11,4,0,-4.658188,14.174129,-13.993119,4.946303,4.978327,0
12,4,0,-3.316376,14.174129,-13.993119,5.030817,5.061146,0
13,4,0,-1.974564,14.174129,-13.993119,5.225616,5.252247,0
14,4,0,-0.632753,14.174129,-13.993119,5.526824,5.548241,0
15,4,0,0.709059,14.174129,-13.993119,5.928790,5.944065,0
16,4,0,2.050871,14.174129,-13.993119,6.424578,6.433328,0
17,4,0,3.392683,14.174129,-13.993119,7.006480,7.008741,0
18,4,0,4.734495,14.174129,-13.993119,7.666483,7.662569,0
19,4,0,6.076307,14.174129,-13.993119,8.396651,8.387035,0
20,4,0,7.418119,14.174129,-13.993119,9.189408,9.174624,0
0,5,0,-19.418119,15.515941,-13.993119,10.022209,10.002874,0
1,5,0,-18.076307,15.515941,-13.993119,9.129627,9.115201,0
2,5,0,-16.734495,15.515941,-13.993119,8.288911,8.280073,0
3,5,0,-15.392683,15.515941,-13.993119,7.507095,7.504573,0
4,5,0,-14.050871,15.515941,-13.993119,6.791907,6.796431,0
5,5,0,-12.709059,15.515941,-13.993119,6.151639,6.163853,0
6,5,0,-11.367247,15.515941,-13.993119,5.594920,5.615235,0
7,5,0,-10.025436,15.515941,-13.993119,5.130354,5.158759,0
8,5,0,-8.683624,15.515941,-13.993119,4.766043,4.801877,0
9,5,0,-7.341812,15.515941,-13.993119,4.509012,4.550796,0
10,5,0,-6.000000,15.515941,-13.993119,4.364615,4.410043,0
11,5,0,-4.658188,15.515941,-13.993119,4.336016,4.382194,0
12,5,0,-3.316376,15.515941,-13.993119,4.423855,4.467760,0
13,5,0,-1.974564,15.515941,-13.993119,4.626180,4.665172,0
14,5,0,-0.632753,15.515941,-13.993119,4.938655,4.970835,0
15,5,0,0.709059,15.515941,-13.993119,5.355004,5.379324,0
16,5,0,2.050871,15.515941,-13.993119,5.867577,5.883734,0
17,5,0,3.392683,15.515941,-13.993119,6.467948,6.476174,0
18,5,0,4.734495,15.515941,-13.993119,7.147450,7.148297,0
19,5,0,6.076307,15.515941,-13.993119,7.897588,7.891756,0
20,5,0,7.418119,15.515941,-13.993119,8.710337,8.698563,0
0,6,0,-19.418119,16.857753,-13.993119,9.649459,9.632064,0
1,6,0,-18.076307,16.857753,-13.993119,8.740107,8.728136,0
2,6,0,-16.734495,16.857753,-13.993119,7.882137,7.876430,0
3,6,0,-15.392683,16.857753,-13.993119,7.082830,7.084318,0
4,6,0,-14.050871,16.857753,-13.993119,6.350253,6.359916,0
5,6,0,-12.709059,16.857753,-13.993119,5.693145,5.711917,0
6,6,0,-11.367247,16.857753,-13.993119,5.120688,5.149276,0
7,6,0,-10.025436,16.857753,-13.993119,4.642124,4.680747,0
8,6,0,-8.683624,16.857753,-13.993119,4.266235,4.314283,0
9,6,0,-7.341812,16.857753,-13.993119,4.000693,4.056440,0
10,6,0,-6.000000,16.857753,-13.993119,3.851385,3.911914,0
11,6,0,-4.658188,16.857753,-13.993119,3.821802,3.883321,0
12,6,0,-3.316376,16.857753,-13.993119,3.912652,3.971175,0
13,6,0,-1.974564,16.857753,-13.993119,4.121777,4.173894,0
14,6,0,-0.632753,16.857753,-13.993119,4.444402,4.487788,0
15,6,0,0.709059,16.857753,-13.993119,4.873646,4.907173,0
16,6,0,2.050871,16.857753,-13.993119,5.401187,5.424709,0
17,6,0,3.392683,16.857753,-13.993119,6.017934,6.031957,0
18,6,0,4.734495,16.857753,-13.993119,6.714618,6.719993,0
19,6,0,6.076307,16.857753,-13.993119,7.482246,7.479947,0
20,6,0,7.418119,16.857753,-13.993119,8.312401,8.303391,0
0,7,0,-19.418119,18.199564,-13.993119,9.358126,9.342354,0
1,7,0,-18.076307,18.199564,-13.993119,8.435210,8.425320,0
2,7,0,-16.734495,18.199564,-13.993119,7.563222,7.560204,0
3,7,0,-15.392683,18.199564,-13.993119,6.749632,6.754620,0
4,7,0,-14.050871,18.199564,-13.993119,6.002780,6.017014,0
5,7,0,-12.709059,18.199564,-13.993119,5.331775,5.356501,0
6,7,0,-11.367247,18.199564,-13.993119,4.746260,4.782530,0
7,7,0,-10.025436,18.199564,-13.993119,4.256024,4.304351,0
8,7,0,-8.683624,18.199564,-13.993119,3.870437,3.930335,0
9,7,0,-7.341812,18.199564,-13.993119,3.597742,3.667271,0
10,7,0,-6.000000,18.199564,-13.993119,3.444295,3.519888,0
11,7,0,-4.658188,18.199564,-13.993119,3.413882,3.490738,0
12,7,0,-3.316376,18.199564,-13.993119,3.507270,3.580313,0
13,7,0,-1.974564,18.199564,-13.993119,3.722120,3.787087,0
14,7,0,-0.632753,18.199564,-13.993119,4.053262,4.107407,0
15,7,0,0.709059,18.199564,-13.993119,4.493284,4.535454,0
16,7,0,2.050871,18.199564,-13.993119,5.033275,5.063556,0
17,7,0,3.392683,18.199564,-13.993119,5.663570,5.682801,0
18,7,0,4.734495,18.199564,-13.993119,6.374396,6.383761,0
19,7,0,6.076307,18.199564,-13.993119,7.156343,7.157103,0
20,7,0,7.418119,18.199564,-13.993119,8.000675,7.994022,0
0,8,0,-19.418119,19.541376,-13.993119,9.151726,9.137166,0
1,8,0,-18.076307,19.541376,-13.993119,8.218947,8.210625,0
2,8,0,-16.734495,19.541376,-13.993119,7.336728,7.335761,0
3,8,0,-15.392683,19.541376,-13.993119,6.512672,6.520366,0
4,8,0,-14.050871,19.541376,-13.993119,5.755318,5.773140,0
5,8,0,-12.709059,19.541376,-13.993119,5.074043,5.103528,0
6,8,0,-11.367247,19.541376,-13.993119,4.478839,4.521366,0
7,8,0,-10.025436,19.541376,-13.993119,3.979906,4.036298,0
8,8,0,-8.683624,19.541376,-13.993119,3.587067,3.657001,0
9,8,0,-7.341812,19.541376,-13.993119,3.309006,3.390391,0
10,8,0,-6.000000,19.541376,-13.993119,3.152449,3.241128,0
11,8,0,-4.658188,19.541376,-13.993119,3.121411,3.211618,0
12,8,0,-3.316376,19.541376,-13.993119,3.216709,3.302312,0
13,8,0,-1.974564,19.541376,-13.993119,3.435857,3.511798,0
14,8,0,-0.632753,19.541376,-13.993119,3.773378,3.836549,0
15,8,0,0.709059,19.541376,-13.993119,4.221445,4.270726,0
16,8,0,2.050871,19.541376,-13.993119,4.770693,4.806426,0
17,8,0,3.392683,19.541376,-13.993119,5.411022,5.434375,0
18,8,0,4.734495,19.541376,-13.993119,6.132274,6.144745,0
19,8,0,6.076307,19.541376,-13.993119,6.924734,6.927841,0
20,8,0,7.418119,19.541376,-13.993119,7.779432,7.774566,0
0,9,0,-19.418119,20.883188,-13.993119,9.032871,9.019035,0
1,9,0,-18.076307,20.883188,-13.993119,8.094314,8.086935,0
2,9,0,-16.734495,20.883188,-13.993119,7.206087,7.206361,0
3,9,0,-15.392683,20.883188,-13.993119,6.375868,6.385215,0
4,9,0,-14.050871,20.883188,-13.993119,5.612312,5.632350,0
5,9,0,-12.709059,20.883188,-13.993119,4.924955,4.957416,0
6,9,0,-11.367247,20.883188,-13.993119,4.323995,4.370491,0
7,9,0,-10.025436,20.883188,-13.993119,3.819882,3.881465,0
8,9,0,-8.683624,20.883188,-13.993119,3.422711,3.499198,0
9,9,0,-7.341812,20.883188,-13.993119,3.141440,3.230658,0
10,9,0,-6.000000,20.883188,-13.993119,2.983019,3.080407,0
11,9,0,-4.658188,20.883188,-13.993119,2.951606,3.050713,0
12,9,0,-3.316376,20.883188,-13.993119,3.048049,3.141986,0
13,9,0,-1.974564,20.883188,-13.993119,3.269771,3.352921,0
14,9,0,-0.632753,20.883188,-13.993119,3.611105,3.680129,0
15,9,0,0.709059,20.883188,-13.993119,4.063971,4.117795,0
16,9,0,2.050871,20.883188,-13.993119,4.618726,4.657891,0
17,9,0,3.392683,20.883188,-13.993119,5.265006,5.290921,0
18,9,0,4.734495,20.883188,-13.993119,5.992424,6.006802,0
19,9,0,6.076307,20.883188,-13.993119,6.791083,6.795617,0
20,9,0,7.418119,20.883188,-13.993119,7.651876,7.648088,0
0,10,0,-19.418119,22.225000,-13.993119,9.003116,8.989464,0
1,10,0,-18.076307,22.225000,-13.993119,8.063101,8.055962,0
2,10,0,-16.734495,22.225000,-13.993119,7.173356,7.173948,0
3,10,0,-15.392683,22.225000,-13.993119,6.341578,6.351350,0
4,10,0,-14.050871,22.225000,-13.993119,5.576451,5.597063,0
5,10,0,-12.709059,22.225000,-13.993119,4.887552,4.920787,0
6,10,0,-11.367247,22.225000,-13.993119,4.285129,4.332665,0
7,10,0,-10.025436,22.225000,-13.993119,3.779699,3.842652,0
8,10,0,-8.683624,22.225000,-13.993119,3.381426,3.459655,0
9,10,0,-7.341812,22.225000,-13.993119,3.099336,3.190648,0
10,10,0,-6.000000,22.225000,-13.993119,2.940439,3.040165,0
11,10,0,-4.658188,22.225000,-13.993119,2.908931,3.010428,0
12,10,0,-3.316376,22.225000,-13.993119,3.005666,3.101836,0
13,10,0,-1.974564,22.225000,-13.993119,3.228044,3.313117,0
14,10,0,-0.632753,22.225000,-13.993119,3.570350,3.640924,0
15,10,0,0.709059,22.225000,-13.993119,4.024437,4.079456,0
16,10,0,2.050871,22.225000,-13.993119,4.580592,4.620654,0
17,10,0,3.392683,22.225000,-13.993119,5.228381,5.254961,0
18,10,0,4.734495,22.225000,-13.993119,5.957363,5.972233,0
19,10,0,6.076307,22.225000,-13.993119,6.757591,6.762491,0
20,10,0,7.418119,22.225000,-13.993119,7.619925,7.616413,0
0,11,0,-19.418119,23.566812,-13.993119,9.062855,9.048835,0
1,11,0,-18.076307,23.566812,-13.993119,8.125763,8.118143,0
2,11,0,-16.734495,23.566812,-13.993119,7.239059,7.239016,0
3,11,0,-15.392683,23.566812,-13.993119,6.410405,6.419327,0
4,11,0,-14.050871,23.566812,-13.993119,5.648424,5.667892,0
5,11,0,-12.709059,23.566812,-13.993119,4.962614,4.994306,0
6,11,0,-11.367247,23.566812,-13.993119,4.363118,4.408585,0
7,11,0,-10.025436,23.566812,-13.993119,3.860324,3.920556,0
8,11,0,-8.683624,23.566812,-13.993119,3.464257,3.539032,0
9,11,0,-7.341812,23.566812,-13.993119,3.183805,3.270968,0
10,11,0,-6.000000,23.566812,-13.993119,3.025859,3.120958,0
11,11,0,-4.658188,23.566812,-13.993119,2.994542,3.091308,0
12,11,0,-3.316376,23.566812,-13.993119,3.090692,3.182441,0
13,11,0,-1.974564,23.566812,-13.993119,3.311758,3.393021,0
14,11,0,-0.632753,23.566812,-13.993119,3.652120,3.719618,0
15,11,0,0.709059,23.566812,-13.993119,4.103764,4.156407,0
16,11,0,2.050871,23.566812,-13.993119,4.657117,4.695394,0
17,11,0,3.392683,23.566812,-13.993119,5.301883,5.327138,0
18,11,0,4.734495,23.566812,-13.993119,6.027735,6.041623,0
19,11,0,6.076307,23.566812,-13.993119,6.824819,6.828988,0
20,11,0,7.418119,23.566812,-13.993119,7.684066,7.680003,0
0,12,0,-19.418119,24.908624,-13.993119,9.211298,9.196383,0
1,12,0,-18.076307,24.908624,-13.993119,8.281388,8.272605,0
2,12,0,-16.734495,24.908624,-13.993119,7.402148,7.400576,0
3,12,0,-15.392683,24.908624,-13.993119,6.581144,6.588035,0
4,12,0,-14.050871,24.908624,-13.993119,5.826855,5.843608,0
5,12,0,-12.709059,24.908624,-13.993119,5.148582,5.176642,0
6,12,0,-11.367247,24.908624,-13.993119,4.556213,4.596855,0
7,12,0,-10.025436,24.908624,-13.993119,4.059829,4.113776,0
8,12,0,-8.683624,24.908624,-13.993119,3.669117,3.735991,0
9,12,0,-7.341812,24.908624,-13.993119,3.392632,3.470384,0
10,12,0,-6.000000,24.908624,-13.993119,3.236988,3.321645,0
11,12,0,-4.658188,24.908624,-13.993119,3.206134,3.292235,0
12,12,0,-3.316376,24.908624,-13.993119,3.300871,3.382618,0
13,12,0,-1.974564,24.908624,-13.993119,3.518756,3.591343,0
14,12,0,-0.632753,24.908624,-13.993119,3.854405,3.914833,0
15,12,0,0.709059,24.908624,-13.993119,4.300113,4.347246,0
16,12,0,2.050871,24.908624,-13.993119,4.846650,4.880746,0
17,12,0,3.392683,24.908624,-13.993119,5.484045,5.506167,0
18,12,0,4.734495,24.908624,-13.993119,6.202252,6.213800,0
19,12,0,6.076307,24.908624,-13.993119,6.991645,6.994058,0
20,12,0,7.418119,24.908624,-13.993119,7.843322,7.837931,0
0,13,0,-19.418119,26.250436,-13.993119,9.446522,9.430247,0
1,13,0,-18.076307,26.250436,-13.993119,8.527765,8.517227,0
2,13,0,-16.734495,26.250436,-13.993119,7.660082,7.656223,0
3,13,0,-15.392683,26.250436,-13.993119,6.850884,6.854773,0
4,13,0,-14.050871,26.250436,-13.993119,6.108430,6.121220,0
5,13,0,-12.709059,26.250436,-13.993119,5.441713,5.464546,0
6,13,0,-11.367247,26.250436,-13.993119,4.860235,4.894043,0
7,13,0,-10.025436,26.250436,-13.993119,4.373613,4.418807,0
8,13,0,-8.683624,26.250436,-13.993119,3.991032,4.047078,0
9,13,0,-7.341812,26.250436,-13.993119,3.720558,3.785580,0
10,13,0,-6.000000,26.250436,-13.993119,3.568396,3.639046,0
11,13,0,-4.658188,26.250436,-13.993119,3.538241,3.610061,0
12,13,0,-3.316376,26.250436,-13.993119,3.630841,3.699126,0
13,13,0,-1.974564,26.250436,-13.993119,3.843913,3.904690,0
14,13,0,-0.632753,26.250436,-13.993119,4.172412,4.223072,0
15,13,0,0.709059,26.250436,-13.993119,4.609095,4.648486,0
16,13,0,2.050871,26.250436,-13.993119,5.145234,5.173358,0
17,13,0,3.392683,26.250436,-13.993119,5.771345,5.788926,0
18,13,0,4.734495,26.250436,-13.993119,6.477811,6.485919,0
19,13,0,6.076307,26.250436,-13.993119,7.255351,7.255152,0
20,13,0,7.418119,26.250436,-13.993119,8.095326,8.087938,0
0,14,0,-19.418119,27.592247,-13.993119,9.765590,9.747575,0
1,14,0,-18.076307,27.592247,-13.993119,8.861532,8.848772,0
2,14,0,-16.734495,27.592247,-13.993119,8.009018,8.002300,0
3,14,0,-15.392683,27.592247,-13.993119,7.215252,7.215438,0
4,14,0,-14.050871,27.592247,-13.993119,6.488194,6.496178,0
5,14,0,-12.709059,27.592247,-13.993119,5.836442,5.853054,0
6,14,0,-11.367247,27.592247,-13.993119,5.269000,5.294843,0
7,14,0,-10.025436,27.592247,-13.993119,4.794905,4.830110,0
8,14,0,-8.683624,27.592247,-13.993119,4.422718,4.466652,0
9,14,0,-7.341812,27.592247,-13.993119,4.159902,4.210918,0
10,14,0,-6.000000,27.592247,-13.993119,4.012168,4.067561,0
11,14,0,-4.658188,27.592247,-13.993119,3.982900,4.039198,0
12,14,0,-3.316376,27.592247,-13.993119,4.072784,4.126345,0
13,14,0,-1.974564,27.592247,-13.993119,4.279731,4.327413,0
14,14,0,-0.632753,27.592247,-13.993119,4.599108,4.638733,0
15,14,0,0.709059,27.592247,-13.993119,5.024232,5.054692,0
16,14,0,2.050871,27.592247,-13.993119,5.546999,5.568086,0
17,14,0,3.392683,27.592247,-13.993119,6.158532,6.170654,0
18,14,0,4.734495,27.592247,-13.993119,6.849757,6.853658,0
19,14,0,6.076307,27.592247,-13.993119,7.611840,7.608397,0
20,14,0,7.418119,27.592247,-13.993119,8.436485,8.426586,0
0,15,0,-19.418119,28.934059,-13.993119,10.164728,10.144689,0
1,15,0,-18.076307,28.934059,-13.993119,9.278393,9.263083,0
2,15,0,-16.734495,28.934059,-13.993119,8.444080,8.434127,0
3,15,0,-15.392683,28.934059,-13.993119,7.668732,7.664800,0
4,15,0,-14.050871,28.934059,-13.993119,6.959950,6.962689,0
5,15,0,-12.709059,28.934059,-13.993119,6.325861,6.335829,0
6,15,0,-11.367247,28.934059,-13.993119,5.774894,5.792421,0
7,15,0,-10.025436,28.934059,-13.993119,5.315425,5.340440,0
8,15,0,-8.683624,28.934059,-13.993119,4.955316,4.987157,0
9,15,0,-7.341812,28.934059,-13.993119,4.701367,4.738638,0
10,15,0,-6.000000,28.934059,-13.993119,4.558745,4.599327,0
11,15,0,-4.658188,28.934059,-13.993119,4.530502,4.571763,0
12,15,0,-3.316376,28.934059,-13.993119,4.617253,4.656453,0
13,15,0,-1.974564,28.934059,-13.993119,4.817118,4.851844,0
14,15,0,-0.632753,28.934059,-13.993119,5.125915,5.154404,0
15,15,0,0.709059,28.934059,-13.993119,5.537575,5.558816,0
16,15,0,2.050871,28.934059,-13.993119,6.044687,6.058342,0
17,15,0,3.392683,28.934059,-13.993119,6.639062,6.645289,0
18,15,0,4.734495,28.934059,-13.993119,7.312247,7.311509,0
19,15,0,6.076307,28.934059,-13.993119,8.055929,8.048846,0
20,15,0,7.418119,28.934059,-13.993119,8.862229,8.849465,0
0,16,0,-19.418119,30.275871,-13.993119,10.639523,10.617275,0
1,16,0,-18.076307,30.275871,-13.993119,9.773368,9.755312,0
2,16,0,-16.734495,30.275871,-13.993119,8.959662,8.946282,0
3,16,0,-15.392683,30.275871,-13.993119,8.205044,8.196826,0
4,16,0,-14.050871,30.275871,-13.993119,7.516702,7.514095,0
5,16,0,-12.709059,30.275871,-13.993119,6.902245,6.905588,0
6,16,0,-11.367247,30.275871,-13.993119,6.369476,6.378902,0
7,16,0,-10.025436,30.275871,-13.993119,5.926070,5.941384,0
8,16,0,-8.683624,30.275871,-13.993119,5.579158,5.599726,0
9,16,0,-7.341812,30.275871,-13.993119,5.334856,5.359529,0
10,16,0,-6.000000,30.275871,-13.993119,5.197783,5.224925,0
11,16,0,-4.658188,30.275871,-13.993119,5.170649,5.198296,0
12,16,0,-3.316376,30.275871,-13.993119,5.254003,5.280117,0
13,16,0,-1.974564,30.275871,-13.993119,5.446174,5.468931,0
14,16,0,-0.632753,30.275871,-13.993119,5.743435,5.761437,0
15,16,0,0.709059,30.275871,-13.993119,6.140349,6.152712,0
16,16,0,2.050871,30.275871,-13.993119,6.630219,6.636546,0
17,16,0,3.392683,30.275871,-13.993119,7.205582,7.205862,0
18,16,0,4.734495,30.275871,-13.993119,7.858651,7.853134,0
19,16,0,6.076307,30.275871,-13.993119,8.581688,8.570780,0
20,16,0,7.418119,30.275871,-13.993119,9.367276,9.351451,0
0,17,0,-19.418119,31.617683,-13.993119,11.185138,11.160583,0
1,17,0,-18.076307,31.617683,-13.993119,10.341045,10.320163,0
2,17,0,-16.734495,31.617683,-13.993119,9.549732,9.532882,0
3,17,0,-15.392683,31.617683,-13.993119,8.817493,8.805018,0
4,17,0,-14.050871,31.617683,-13.993119,8.151074,8.143262,0
5,17,0,-12.709059,31.617683,-13.993119,7.557532,7.554564,0
6,17,0,-11.367247,31.617683,-13.993119,7.044025,7.045904,0
7,17,0,-10.025436,31.617683,-13.993119,6.617518,6.623990,0
8,17,0,-8.683624,31.617683,-13.993119,6.284417,6.294908,0
9,17,0,-7.341812,31.617683,-13.993119,6.050171,6.063751,0
10,17,0,-6.000000,31.617683,-13.993119,5.918863,5.934280,0
11,17,0,-4.658188,31.617683,-13.993119,5.892881,5.908672,0
12,17,0,-3.316376,31.617683,-13.993119,5.972707,5.987361,0
13,17,0,-1.974564,31.617683,-13.993119,6.156872,6.169016,0
14,17,0,-0.632753,31.617683,-13.993119,6.442087,6.450625,0
15,17,0,0.709059,31.617683,-13.993119,6.823527,6.827710,0
16,17,0,2.050871,31.617683,-13.993119,7.295204,7.294627,0
17,17,0,3.392683,31.617683,-13.993119,7.850377,7.844928,0
18,17,0,4.734495,31.617683,-13.993119,8.481942,8.471724,0
19,17,0,6.076307,31.617683,-13.993119,9.182762,9.168017,0
20,17,0,7.418119,31.617683,-13.993119,9.945915,9.926965,0
0,18,0,-19.418119,32.959495,-13.993119,11.796508,11.769622,0
1,18,0,-18.076307,32.959495,-13.993119,10.975815,10.952118,0
2,18,0,-16.734495,32.959495,-13.993119,10.208099,10.187850,0
3,18,0,-15.392683,32.959495,-13.993119,9.499287,9.482717,0
4,18,0,-14.050871,32.959495,-13.993119,8.855661,8.842939,0
5,18,0,-12.709059,32.959495,-13.993119,8.283717,8.274917,0
6,18,0,-11.367247,32.959495,-13.993119,7.789971,7.785019,0
7,18,0,-10.025436,32.959495,-13.993119,7.380696,7.379321,0
8,18,0,-8.683624,32.959495,-13.993119,7.061606,7.063307,0
9,18,0,-7.341812,32.959495,-13.993119,6.837518,6.841549,0
10,18,0,-6.000000,32.959495,-13.993119,6.712018,6.717423,0
11,18,0,-4.658188,32.959495,-13.993119,6.687196,6.692878,0
12,18,0,-3.316376,32.959495,-13.993119,6.763471,6.768306,0
13,18,0,-1.974564,32.959495,-13.993119,6.939560,6.942512,0
14,18,0,-0.632753,32.959495,-13.993119,7.212582,7.212794,0
15,18,0,0.709059,32.959495,-13.993119,7.578286,7.575136,0
16,18,0,2.050871,32.959495,-13.993119,8.031354,8.024462,0
17,18,0,3.392683,32.959495,-13.993119,8.565746,8.554947,0
18,18,0,4.734495,32.959495,-13.993119,9.175029,9.160330,0
19,18,0,6.076307,32.959495,-13.993119,9.852668,9.834197,0
20,18,0,7.418119,32.959495,-13.993119,10.592255,10.570219,0
0,19,0,-19.418119,34.301307,-13.993119,12.468515,12.439330,0
1,19,0,-18.076307,34.301307,-13.993119,11.672064,11.645633,0
