ix,iy,iz,x,y,z,posErr,targetDist,ok
2,10,0,-11.346012,28.135021,-9.485021,1.866526,1.935383,0
3,10,0,-9.564008,28.135021,-9.485021,1.093191,1.228519,0
4,10,0,-7.782004,28.135021,-9.485021,0.543732,0.791437,1
5,10,0,-6.000000,28.135021,-9.485021,0.255615,0.627245,1
6,10,0,-4.217996,28.135021,-9.485021,0.239608,0.688674,1
7,10,0,-2.435992,28.135021,-9.485021,0.493678,0.794358,1
8,10,0,-0.653988,28.135021,-9.485021,1.013215,1.161950,0
9,10,0,1.128017,28.135021,-9.485021,1.761160,1.835998,0
10,10,0,2.910021,28.135021,-9.485021,2.700135,2.737605,0
0,0,1,-14.910021,10.314979,-7.703017,6.058727,6.056234,0
1,0,1,-13.128017,10.314979,-7.703017,5.094416,5.098042,0
2,0,1,-11.346012,10.314979,-7.703017,4.276939,4.287903,0
3,0,1,-9.564008,10.314979,-7.703017,3.630779,3.649860,0
4,0,1,-7.782004,10.314979,-7.703017,3.179228,3.205911,0
5,0,1,-6.000000,10.314979,-7.703017,2.941087,2.972702,0
6,0,1,-4.217996,10.314979,-7.703017,2.927237,2.959163,0
7,0,1,-2.435992,10.314979,-7.703017,3.138334,3.165811,0
8,0,1,-0.653988,10.314979,-7.703017,3.564658,3.584733,0
9,0,1,1.128017,10.314979,-7.703017,4.188206,4.200137,0
10,0,1,2.910021,10.314979,-7.703017,4.986042,4.990504,0
0,1,1,-14.910021,12.096983,-7.703017,4.897785,4.902954,0
1,1,1,-13.128017,12.096983,-7.703017,3.858772,3.874681,0
2,1,1,-11.346012,12.096983,-7.703017,2.969634,3.000616,0
3,1,1,-9.564008,12.096983,-7.703017,2.260350,2.311614,0
4,1,1,-7.782004,12.096983,-7.703017,1.760735,1.835575,0
5,1,1,-6.000000,12.096983,-7.703017,1.495783,1.589009,0
6,1,1,-4.217996,12.096983,-7.703017,1.480340,1.574857,0
7,1,1,-2.435992,12.096983,-7.703017,1.715311,1.792954,0
8,1,1,-0.653988,12.096983,-7.703017,2.187406,2.241476,0
9,1,1,1.128017,12.096983,-7.703017,2.872594,2.905776,0
10,1,1,2.910021,12.096983,-7.703017,3.741372,3.758866,0
0,2,1,-14.910021,13.878988,-7.703017,3.859607,3.875505,0
1,2,1,-13.128017,13.878988,-7.703017,2.742833,2.779191,0
2,2,1,-11.346012,13.878988,-7.703017,1.776810,1.850690,0
3,2,1,-9.564008,13.878988,-7.703017,0.997737,1.146349,1
4,2,1,-7.782004,13.878988,-7.703017,0.444311,0.708297,1
5,2,1,-6.000000,13.878988,-7.703017,0.166260,0.555424,1
6,2,1,-4.217996,13.878988,-7.703017,0.152311,0.707186,1
7,2,1,-2.435992,13.878988,-7.703017,0.394273,0.771658,1
8,2,1,-0.653988,13.878988,-7.703017,0.917128,1.083853,1
9,2,1,1.128017,13.878988,-7.703017,1.670704,1.751234,0
10,2,1,2.910021,13.878988,-7.703017,2.615877,2.655641,0
0,3,1,-14.910021,15.660992,-7.703017,2.971409,3.002352,0
1,3,1,-13.128017,15.660992,-7.703017,1.777780,1.851600,0
2,3,1,-11.346012,15.660992,-7.703017,0.733196,0.925935,1
3,3,1,-9.564008,15.660992,-7.703017,0.023110,0.292064,1
4,3,1,-7.782004,15.660992,-7.703017,0.000004,2.230911,1
5,3,1,-6.000000,15.660992,-7.703017,0.000000,3.120523,1
6,3,1,-4.217996,15.660992,-7.703017,0.000000,3.348472,1
7,3,1,-2.435992,15.660992,-7.703017,0.000001,2.954596,1
8,3,1,-0.653988,15.660992,-7.703017,0.008773,1.703952,1
9,3,1,1.128017,15.660992,-7.703017,0.617710,0.878453,1
10,3,1,2.910021,15.660992,-7.703017,1.641205,1.723724,0
0,4,1,-14.910021,17.442996,-7.703017,2.263154,2.314313,0
1,4,1,-13.128017,17.442996,-7.703017,0.999802,1.147390,1
2,4,1,-11.346012,17.442996,-7.703017,0.023376,0.514633,1
3,4,1,-9.564008,17.442996,-7.703017,0.000000,3.060019,1
4,4,1,-7.782004,17.442996,-7.703017,0.000000,4.358650,1
5,4,1,-6.000000,17.442996,-7.703017,0.000000,5.009478,1
6,4,1,-4.217996,17.442996,-7.703017,0.000000,5.186144,1
7,4,1,-2.435992,17.442996,-7.703017,0.000000,4.897241,1
8,4,1,-0.653988,17.442996,-7.703017,0.000000,4.015062,1
9,4,1,1.128017,17.442996,-7.703017,0.005800,2.076321,1
10,4,1,2.910021,17.442996,-7.703017,0.854341,1.036469,1
0,5,1,-14.910021,19.225000,-7.703017,1.764619,1.839213,0
1,5,1,-13.128017,19.225000,-7.703017,0.447537,0.668099,1
2,5,1,-11.346012,19.225000,-7.703017,0.000004,2.398741,1
3,5,1,-9.564008,19.225000,-7.703017,0.000000,4.394570,1
4,5,1,-7.782004,19.225000,-7.703017,0.000000,5.495688,1
5,5,1,-6.000000,19.225000,-7.703017,0.000000,6.071684,1
6,5,1,-4.217996,19.225000,-7.703017,0.000000,6.226176,1
7,5,1,-2.435992,19.225000,-7.703017,0.000000,5.965450,1
8,5,1,-0.653988,19.225000,-7.703017,0.000000,5.209766,1
9,5,1,1.128017,19.225000,-7.703017,0.000000,3.690905,1
10,5,1,2.910021,19.225000,-7.703017,0.298378,0.890162,1
0,6,1,-14.910021,21.007004,-7.703017,1.500740,1.593475,0
1,6,1,-13.128017,21.007004,-7.703017,0.169826,0.194157,1
2,6,1,-11.346012,21.007004,-7.703017,0.000000,3.201241,1
3,6,1,-9.564008,21.007004,-7.703017,0.000000,4.994787,1
4,6,1,-7.782004,21.007004,-7.703017,0.000000,6.030298,1
5,6,1,-6.000000,21.007004,-7.703017,0.000000,6.578922,1
6,6,1,-4.217996,21.007004,-7.703017,0.000000,6.723375,1
7,6,1,-2.435992,21.007004,-7.703017,0.000000,6.470112,1
8,6,1,-0.653988,21.007004,-7.703017,0.000000,5.756252,1
9,6,1,1.128017,21.007004,-7.703017,0.000000,4.375572,1
10,6,1,2.910021,21.007004,-7.703017,0.063948,1.516619,1
0,7,1,-14.910021,22.789008,-7.703017,1.486296,1.580193,0
1,7,1,-13.128017,22.789008,-7.703017,0.156340,0.157920,1
2,7,1,-11.346012,22.789008,-7.703017,0.000000,3.241541,1
3,7,1,-9.564008,22.789008,-7.703017,0.000000,5.026077,1
4,7,1,-7.782004,22.789008,-7.703017,0.000000,6.058492,1
5,7,1,-6.000000,22.789008,-7.703017,0.000000,6.605791,1
6,7,1,-4.217996,22.789008,-7.703017,0.000000,6.749718,1
7,7,1,-2.435992,22.789008,-7.703017,0.000000,6.496750,1
8,7,1,-0.653988,22.789008,-7.703017,0.000000,5.784833,1
9,7,1,1.128017,22.789008,-7.703017,0.000000,4.410496,1
10,7,1,2.910021,22.789008,-7.703017,0.055677,1.566654,1
0,8,1,-14.910021,24.571012,-7.703017,1.722132,1.799309,0
1,8,1,-13.128017,24.571012,-7.703017,0.400591,0.620395,1
2,8,1,-11.346012,24.571012,-7.703017,0.000001,2.537638,1
3,8,1,-9.564008,24.571012,-7.703017,0.000000,4.495168,1
4,8,1,-7.782004,24.571012,-7.703017,0.000000,5.584424,1
5,8,1,-6.000000,24.571012,-7.703017,0.000000,6.155570,1
6,8,1,-4.217996,24.571012,-7.703017,0.000000,6.308387,1
7,8,1,-2.435992,24.571012,-7.703017,0.000000,6.049147,1
8,8,1,-0.653988,24.571012,-7.703017,0.000000,5.301088,1
9,8,1,1.128017,24.571012,-7.703017,0.000000,3.807748,1
10,8,1,2.910021,24.571012,-7.703017,0.252705,0.931057,1
0,9,1,-14.910021,26.353017,-7.703017,2.194924,2.248694,0
1,9,1,-13.128017,26.353017,-7.703017,0.924401,1.083938,1
2,9,1,-11.346012,26.353017,-7.703017,0.008030,0.753693,1
3,9,1,-9.564008,26.353017,-7.703017,0.000000,3.263372,1
4,9,1,-7.782004,26.353017,-7.703017,0.000000,4.526405,1
5,9,1,-6.000000,26.353017,-7.703017,0.000000,5.164538,1
6,9,1,-4.217996,26.353017,-7.703017,0.000000,5.337811,1
7,9,1,-2.435992,26.353017,-7.703017,0.000000,5.054179,1
8,9,1,-0.653988,26.353017,-7.703017,0.000000,4.194444,1
9,9,1,1.128017,26.353017,-7.703017,0.001439,2.316421,1
10,9,1,2.910021,26.353017,-7.703017,0.778020,0.979469,1
0,10,1,-14.910021,28.135021,-7.703017,2.880637,2.913631,0
1,10,1,-13.128017,28.135021,-7.703017,1.678526,1.758482,0
2,10,1,-11.346012,28.135021,-7.703017,0.625134,0.840688,1
3,10,1,-9.564008,28.135021,-7.703017,0.004287,0.618451,1
4,10,1,-7.782004,28.135021,-7.703017,0.000000,2.560377,1
5,10,1,-6.000000,28.135021,-7.703017,0.000000,3.400476,1
6,10,1,-4.217996,28.135021,-7.703017,0.000000,3.619024,1
7,10,1,-2.435992,28.135021,-7.703017,0.000000,3.246117,1
8,10,1,-0.653988,28.135021,-7.703017,0.001055,2.027632,1
9,10,1,1.128017,28.135021,-7.703017,0.508694,0.825619,1
10,10,1,2.910021,28.135021,-7.703017,1.540878,1.630648,0
0,0,2,-14.910021,10.314979,-5.921012,5.335621,5.337510,0
1,0,2,-13.128017,10.314979,-5.921012,4.326144,4.336589,0
2,0,2,-11.346012,10.314979,-5.921012,3.465584,3.487219,0
3,0,2,-9.564008,10.314979,-5.921012,2.781682,2.817058,0
4,0,2,-7.782004,10.314979,-5.921012,2.301531,2.351288,0
5,0,2,-6.000000,10.314979,-5.921012,2.047490,2.107468,0
6,0,2,-4.217996,10.314979,-5.921012,2.032697,2.093346,0
7,0,2,-2.435992,10.314979,-5.921012,2.257947,2.309303,0
8,0,2,-0.653988,10.314979,-5.921012,2.711494,2.748664,0
9,0,2,1.128017,10.314979,-5.921012,3.371873,3.395067,0
10,0,2,2.910021,10.314979,-5.921012,4.212331,4.223995,0
0,1,2,-14.910021,12.096983,-5.921012,4.119585,4.132293,0
1,1,2,-13.128017,12.096983,-5.921012,3.023397,3.053221,0
2,1,2,-11.346012,12.096983,-5.921012,2.077973,2.136596,0
3,1,2,-9.564008,12.096983,-5.921012,1.317823,1.426883,0
4,1,2,-7.782004,12.096983,-5.921012,0.778612,0.966312,1
5,1,2,-6.000000,12.096983,-5.921012,0.491590,0.760726,1
6,1,2,-4.217996,12.096983,-5.921012,0.474891,0.776197,1
7,1,2,-2.435992,12.096983,-5.921012,0.729425,0.941143,1
8,1,2,-0.653988,12.096983,-5.921012,1.239305,1.357362,0
9,1,2,1.128017,12.096983,-5.921012,1.974313,2.037706,0
10,1,2,2.910021,12.096983,-5.921012,2.898988,2.931557,0
0,2,2,-14.910021,13.878988,-5.921012,3.024282,3.054087,0
1,2,2,-13.128017,13.878988,-5.921012,1.835536,1.906071,0
2,2,2,-11.346012,13.878988,-5.921012,0.796015,0.976426,1
3,2,2,-9.564008,13.878988,-5.921012,0.043302,0.273868,1
4,2,2,-7.782004,13.878988,-5.921012,0.000011,2.040834,1
5,2,2,-6.000000,13.878988,-5.921012,0.000000,2.930332,1
6,2,2,-4.217996,13.878988,-5.921012,0.000000,3.217075,1
7,2,2,-2.435992,13.878988,-5.921012,0.000004,2.913469,1
8,2,2,-0.653988,13.878988,-5.921012,0.018444,1.732128,1
9,2,2,1.128017,13.878988,-5.921012,0.681105,0.916958,1
10,2,2,2.910021,13.878988,-5.921012,1.699578,1.778240,0
0,3,2,-14.910021,15.660992,-5.921012,2.079869,2.138408,0
1,3,2,-13.128017,15.660992,-5.921012,0.797065,0.976267,1
2,3,2,-11.346012,15.660992,-5.921012,0.001608,1.407104,1
3,3,2,-9.564008,15.660992,-5.921012,0.000000,3.660256,1
4,3,2,-7.782004,15.660992,-5.921012,0.000000,4.808533,1
5,3,2,-6.000000,15.660992,-5.921012,0.000000,5.404555,1
6,3,2,-4.217996,15.660992,-5.921012,0.000000,5.610331,1
7,3,2,-2.435992,15.660992,-5.921012,0.000000,5.413824,1
8,3,2,-0.653988,15.660992,-5.921012,0.000000,4.665749,1
9,3,2,1.128017,15.660992,-5.921012,0.000261,2.952514,1
10,3,2,2.910021,15.660992,-5.921012,0.649144,0.901343,1
0,4,2,-14.910021,17.442996,-5.921012,1.320841,1.429474,0
1,4,2,-13.128017,17.442996,-5.921012,0.044490,0.560208,1
2,4,2,-11.346012,17.442996,-5.921012,0.000000,3.800778,1
3,4,2,-9.564008,17.442996,-5.921012,0.000000,5.430373,1
4,4,2,-7.782004,17.442996,-5.921012,0.000000,6.381564,1
5,4,2,-6.000000,17.442996,-5.921012,0.000000,6.896480,1
6,4,2,-4.217996,17.442996,-5.921012,0.000000,7.065221,1
7,4,2,-2.435992,17.442996,-5.921012,0.000000,6.881261,1
8,4,2,-0.653988,17.442996,-5.921012,0.000000,6.258376,1
9,4,2,1.128017,17.442996,-5.921012,0.000000,5.002479,1
10,4,2,2.910021,17.442996,-5.921012,0.008707,2.377616,1
0,5,2,-14.910021,19.225000,-5.921012,0.782819,0.963838,1
1,5,2,-13.128017,19.225000,-5.921012,0.000013,2.517535,1
2,5,2,-11.346012,19.225000,-5.921012,0.000000,5.013431,1
3,5,2,-9.564008,19.225000,-5.921012,0.000000,6.450003,1
4,5,2,-7.782004,19.225000,-5.921012,0.000000,7.331650,1
5,5,2,-6.000000,19.225000,-5.921012,0.000000,7.815084,1
6,5,2,-4.217996,19.225000,-5.921012,0.000000,7.961113,1
7,5,2,-2.435992,19.225000,-5.921012,0.000000,7.768939,1
8,5,2,-0.653988,19.225000,-5.921012,0.000000,7.183770,1
9,5,2,1.128017,19.225000,-5.921012,0.000000,6.075498,1
10,5,2,2.910021,19.225000,-5.921012,0.000001,4.050512,1
0,6,2,-14.910021,21.007004,-5.921012,0.496990,0.708674,1
1,6,2,-13.128017,21.007004,-5.921012,0.000000,3.308811,1
2,6,2,-11.346012,21.007004,-5.921012,0.000000,5.571715,1
3,6,2,-9.564008,21.007004,-5.921012,0.000000,6.941035,1
4,6,2,-7.782004,21.007004,-5.921012,0.000000,7.798989,1
5,6,2,-6.000000,21.007004,-5.921012,0.000000,8.271573,1
6,6,2,-4.217996,21.007004,-5.921012,0.000000,8.405901,1
7,6,2,-2.435992,21.007004,-5.921012,0.000000,8.204706,1
8,6,2,-0.653988,21.007004,-5.921012,0.000000,7.629126,1
9,6,2,1.128017,21.007004,-5.921012,0.000000,6.572819,1
10,6,2,2.910021,21.007004,-5.921012,0.000000,4.728357,1
0,7,2,-14.910021,22.789008,-5.921012,0.481357,0.693551,1
1,7,2,-13.128017,22.789008,-5.921012,0.000000,3.348679,1
2,7,2,-11.346012,22.789008,-5.921012,0.000000,5.600980,1
3,7,2,-9.564008,22.789008,-5.921012,0.000000,6.967112,1
4,7,2,-7.782004,22.789008,-5.921012,0.000000,7.823988,1
5,7,2,-6.000000,22.789008,-5.921012,0.000000,8.296086,1
6,7,2,-4.217996,22.789008,-5.921012,0.000000,8.429774,1
7,7,2,-2.435992,22.789008,-5.921012,0.000000,8.227988,1
8,7,2,-0.653988,22.789008,-5.921012,0.000000,7.652756,1
9,7,2,1.128017,22.789008,-5.921012,0.000000,6.598911,1
10,7,2,2.910021,22.789008,-5.921012,0.000000,4.762778,1
0,8,2,-14.910021,24.571012,-5.921012,0.736812,0.926207,1
1,8,2,-13.128017,24.571012,-5.921012,0.000003,2.653914,1
2,8,2,-11.346012,24.571012,-5.921012,0.000000,5.106559,1
3,8,2,-9.564008,24.571012,-5.921012,0.000000,6.531041,1
4,8,2,-7.782004,24.571012,-5.921012,0.000000,7.408342,1
5,8,2,-6.000000,24.571012,-5.921012,0.000000,7.889774,1
6,8,2,-4.217996,24.571012,-5.921012,0.000000,8.033915,1
7,8,2,-2.435992,24.571012,-5.921012,0.000000,7.840507,1
8,8,2,-0.653988,24.571012,-5.921012,0.000000,7.257313,1
9,8,2,1.128017,24.571012,-5.921012,0.000000,6.158377,1
10,8,2,2.910021,24.571012,-5.921012,0.000000,4.166652,1
0,9,2,-14.910021,26.353017,-5.921012,1.247401,1.363674,0
1,9,2,-13.128017,26.353017,-5.921012,0.018173,0.869932,1
2,9,2,-11.346012,26.353017,-5.921012,0.000000,3.982234,1
3,9,2,-9.564008,26.353017,-5.921012,0.000000,5.578389,1
4,9,2,-7.782004,26.353017,-5.921012,0.000000,6.517729,1
5,9,2,-6.000000,26.353017,-5.921012,0.000000,7.027382,1
6,9,2,-4.217996,26.353017,-5.921012,0.000000,7.192923,1
7,9,2,-2.435992,26.353017,-5.921012,0.000000,7.008544,1
8,9,2,-0.653988,26.353017,-5.921012,0.000000,6.392614,1
9,9,2,1.128017,26.353017,-5.921012,0.000000,5.162029,1
10,9,2,2.910021,26.353017,-5.921012,0.002365,2.654193,1
0,10,2,-14.910021,28.135021,-5.921012,1.982908,2.045876,0
1,10,2,-13.128017,28.135021,-5.921012,0.689568,0.889434,1
2,10,2,-11.346012,28.135021,-5.921012,0.000071,1.780284,1
3,10,2,-9.564008,28.135021,-5.921012,0.000000,3.917688,1
4,10,2,-7.782004,28.135021,-5.921012,0.000000,5.029996,1
5,10,2,-6.000000,28.135021,-5.921012,0.000000,5.612073,1
6,10,2,-4.217996,28.135021,-5.921012,0.000000,5.812526,1
7,10,2,-2.435992,28.135021,-5.921012,0.000000,5.619744,1
8,10,2,-0.653988,28.135021,-5.921012,0.000000,4.895021,1
9,10,2,1.128017,28.135021,-5.921012,0.000004,3.270507,1
10,10,2,2.910021,28.135021,-5.921012,0.540371,0.846931,1
0,0,3,-14.910021,10.314979,-4.139008,4.780545,4.786694,0
1,0,3,-13.128017,10.314979,-4.139008,3.733317,3.750923,0
2,0,3,-11.346012,10.314979,-4.139008,2.836171,2.870215,0
3,0,3,-9.564008,10.314979,-4.139008,2.119723,2.176555,0
4,0,3,-7.782004,10.314979,-4.139008,1.614579,1.698861,0
5,0,3,-6.000000,10.314979,-4.139008,1.346514,1.452917,0
6,0,3,-4.217996,10.314979,-4.139008,1.330886,1.438935,0
7,0,3,-2.435992,10.314979,-4.139008,1.568631,1.656289,0
8,0,3,-0.653988,10.314979,-4.139008,2.045999,2.106048,0
9,0,3,1.128017,10.314979,-4.139008,2.738195,2.774673,0
10,0,3,2.910021,10.314979,-4.139008,3.614915,3.634231,0
0,1,3,-14.910021,12.096983,-4.139008,3.518377,3.539170,0
1,1,3,-13.128017,12.096983,-4.139008,2.373328,2.420577,0
2,1,3,-11.346012,12.096983,-4.139008,1.378711,1.481874,0
3,1,3,-9.564008,12.096983,-4.139008,0.573225,0.790356,1
4,1,3,-7.782004,12.096983,-4.139008,0.063277,0.057114,1
5,1,3,-6.000000,12.096983,-4.139008,0.001797,0.841627,1
6,1,3,-4.217996,12.096983,-4.139008,0.001365,1.455852,1
7,1,3,-2.435992,12.096983,-4.139008,0.040237,1.393272,1
8,1,3,-0.653988,12.096983,-4.139008,0.489906,0.833078,1
9,1,3,1.128017,12.096983,-4.139008,1.269187,1.384019,0
10,1,3,2.910021,12.096983,-4.139008,2.242855,2.294778,0
0,2,3,-14.910021,13.878988,-4.139008,2.374255,2.421473,0
1,2,3,-13.128017,13.878988,-4.139008,1.122401,1.253086,0
2,2,3,-11.346012,13.878988,-4.139008,0.074992,0.344545,1
3,2,3,-9.564008,13.878988,-4.139008,0.000000,2.971037,1
4,2,3,-7.782004,13.878988,-4.139008,0.000000,4.142117,1
5,2,3,-6.000000,13.878988,-4.139008,0.000000,4.713740,1
6,2,3,-4.217996,13.878988,-4.139008,0.000000,5.009485,1
7,2,3,-2.435992,13.878988,-4.139008,0.000000,4.947586,1
8,2,3,-0.653988,13.878988,-4.139008,0.000000,4.199539,1
9,2,3,1.128017,13.878988,-4.139008,0.026009,2.051257,1
10,2,3,2.910021,13.878988,-4.139008,0.978413,1.134986,1
0,3,3,-14.910021,15.660992,-4.139008,1.380713,1.483647,0
1,3,3,-13.128017,15.660992,-4.139008,0.075933,0.405549,1
2,3,3,-11.346012,15.660992,-4.139008,0.000000,3.853026,1
3,3,3,-9.564008,15.660992,-4.139008,0.000000,5.435138,1
