ix,iy,iz,x,y,z,posErr,targetDist,ok
3,2,0,-17.777614,6.423246,-15.425034,14.283721,14.262592,0
4,2,0,-16.753473,6.423246,-15.425034,13.783734,13.763102,0
5,2,0,-15.729333,6.423246,-15.425034,13.316500,13.296367,0
6,2,0,-14.705193,6.423246,-15.425034,12.883935,12.864297,0
7,2,0,-13.681052,6.423246,-15.425034,12.487947,12.468791,0
8,2,0,-12.656912,6.423246,-15.425034,12.130408,12.111715,0
9,2,0,-11.632772,6.423246,-15.425034,11.813118,11.794859,0
10,2,0,-10.608631,6.423246,-15.425034,11.537771,11.519907,0
11,2,0,-9.584491,6.423246,-15.425034,11.305912,11.288398,0
12,2,0,-8.560351,6.423246,-15.425034,11.118906,11.101683,0
13,2,0,-7.536210,6.423246,-15.425034,10.977891,10.960894,0
14,2,0,-6.512070,6.423246,-15.425034,10.883753,10.866911,0
15,2,0,-5.487930,6.423246,-15.425034,10.837097,10.820332,0
16,2,0,-4.463790,6.423246,-15.425034,10.838224,10.821458,0
17,2,0,-3.439649,6.423246,-15.425034,10.887128,10.870281,0
18,2,0,-2.415509,6.423246,-15.425034,10.983492,10.966486,0
19,2,0,-1.391369,6.423246,-15.425034,11.126697,11.109461,0
20,2,0,-0.367228,6.423246,-15.425034,11.315845,11.298315,0
21,2,0,0.656912,6.423246,-15.425034,11.549786,11.531905,0
22,2,0,1.681052,6.423246,-15.425034,11.827147,11.808868,0
23,2,0,2.705193,6.423246,-15.425034,12.146373,12.127659,0
24,2,0,3.729333,6.423246,-15.425034,12.505766,12.486588,0
25,2,0,4.753473,6.423246,-15.425034,12.903521,12.883859,0
26,2,0,5.777614,6.423246,-15.425034,13.337763,13.317607,0
27,2,0,6.801754,6.423246,-15.425034,13.806584,13.785928,0
28,2,0,7.825894,6.423246,-15.425034,14.308068,14.286916,0
29,2,0,8.850034,6.423246,-15.425034,14.840322,14.818678,0
0,3,0,-20.850034,7.447386,-15.425034,15.384985,15.362874,0
1,3,0,-19.825894,7.447386,-15.425034,14.784864,14.763270,0
2,3,0,-18.801754,7.447386,-15.425034,14.211977,14.190917,0
3,3,0,-17.777614,7.447386,-15.425034,13.668216,13.647704,0
4,3,0,-16.753473,7.447386,-15.425034,13.155539,13.135586,0
5,3,0,-15.729333,7.447386,-15.425034,12.675958,12.656569,0
6,3,0,-14.705193,7.447386,-15.425034,12.231516,12.212689,0
7,3,0,-13.681052,7.447386,-15.425034,11.824256,11.805981,0
8,3,0,-12.656912,7.447386,-15.425034,11.456195,11.438452,0
9,3,0,-11.632772,7.447386,-15.425034,11.129279,11.112039,0
10,3,0,-10.608631,7.447386,-15.425034,10.845349,10.828571,0
11,3,0,-9.584491,7.447386,-15.425034,10.606093,10.589722,0
12,3,0,-8.560351,7.447386,-15.425034,10.413001,10.396973,0
13,3,0,-7.536210,7.447386,-15.425034,10.267326,10.251565,0
14,3,0,-6.512070,7.447386,-15.425034,10.170042,10.154464,0
15,3,0,-5.487930,7.447386,-15.425034,10.121815,10.106330,0
16,3,0,-4.463790,7.447386,-15.425034,10.122981,10.107493,0
17,3,0,-3.439649,7.447386,-15.425034,10.173530,10.157946,0
18,3,0,-2.415509,7.447386,-15.425034,10.273113,10.257342,0
19,3,0,-1.391369,7.447386,-15.425034,10.421047,10.405005,0
20,3,0,-0.367228,7.447386,-15.425034,10.616346,10.599958,0
21,3,0,0.656912,7.447386,-15.425034,10.857743,10.840945,0
22,3,0,1.681052,7.447386,-15.425034,11.143739,11.126477,0
23,3,0,2.705193,7.447386,-15.425034,11.472637,11.454870,0
24,3,0,3.729333,7.447386,-15.425034,11.842591,11.824290,0
25,3,0,4.753473,7.447386,-15.425034,12.251649,12.232795,0
26,3,0,5.777614,7.447386,-15.425034,12.697793,12.678378,0
27,3,0,6.801754,7.447386,-15.425034,13.178980,13.159001,0
28,3,0,7.825894,7.447386,-15.425034,13.693167,13.672630,0
29,3,0,8.850034,7.447386,-15.425034,14.238346,14.217260,0
0,4,0,-20.850034,8.471527,-15.425034,14.836165,14.814525,0
1,4,0,-19.825894,8.471527,-15.425034,14.223036,14.201965,0
2,4,0,-18.801754,8.471527,-15.425034,13.637137,13.616658,0
3,4,0,-17.777614,8.471527,-15.425034,13.080446,13.060579,0
4,4,0,-16.753473,8.471527,-15.425034,12.555029,12.535789,0
5,4,0,-15.729333,8.471527,-15.425034,12.063013,12.044409,0
6,4,0,-14.705193,8.471527,-15.425034,11.606571,11.588607,0
7,4,0,-13.681052,8.471527,-15.425034,11.187890,11.170558,0
8,4,0,-12.656912,8.471527,-15.425034,10.809135,10.792418,0
9,4,0,-11.632772,8.471527,-15.425034,10.472412,10.456278,0
10,4,0,-10.608631,8.471527,-15.425034,10.179715,10.164119,0
11,4,0,-9.584491,8.471527,-15.425034,9.932885,9.917768,0
12,4,0,-8.560351,8.471527,-15.425034,9.733551,9.718839,0
13,4,0,-7.536210,8.471527,-15.425034,9.583089,9.568692,0
14,4,0,-6.512070,8.471527,-15.425034,9.482570,9.468390,0
15,4,0,-5.487930,8.471527,-15.425034,9.432728,9.418658,0
16,4,0,-4.463790,8.471527,-15.425034,9.433933,9.419860,0
17,4,0,-3.439649,8.471527,-15.425034,9.486175,9.471987,0
18,4,0,-2.415509,8.471527,-15.425034,9.589068,9.574658,0
19,4,0,-1.391369,8.471527,-15.425034,9.741861,9.727130,0
20,4,0,-0.367228,8.471527,-15.425034,9.943466,9.928328,0
21,4,0,0.656912,8.471527,-15.425034,10.192497,10.176877,0
22,4,0,1.681052,8.471527,-15.425034,10.487312,10.471151,0
23,4,0,2.705193,8.471527,-15.425034,10.826063,10.809317,0
24,4,0,3.729333,8.471527,-15.425034,11.206748,11.189386,0
25,4,0,4.753473,8.471527,-15.425034,11.627258,11.609264,0
26,4,0,5.777614,8.471527,-15.425034,12.085426,12.066792,0
27,4,0,6.801754,8.471527,-15.425034,12.579065,12.559795,0
28,4,0,7.825894,8.471527,-15.425034,13.106004,13.086108,0
29,4,0,8.850034,8.471527,-15.425034,13.664117,13.643610,0
0,5,0,-20.850034,9.495667,-15.425034,14.316790,14.295629,0
1,5,0,-19.825894,9.495667,-15.425034,13.690814,13.670279,0
2,5,0,-18.801754,9.495667,-15.425034,13.092023,13.072142,0
3,5,0,-17.777614,9.495667,-15.425034,12.522484,12.503285,0
4,5,0,-16.753473,9.495667,-15.425034,11.984365,11.965869,0
5,5,0,-15.729333,9.495667,-15.425034,11.479912,11.462135,0
6,5,0,-14.705193,9.495667,-15.425034,11.011432,10.994381,0
7,5,0,-13.681052,9.495667,-15.425034,10.581256,10.564929,0
8,5,0,-12.656912,9.495667,-15.425034,10.191708,10.176089,0
9,5,0,-11.632772,9.495667,-15.425034,9.845056,9.830115,0
10,5,0,-10.608631,9.495667,-15.425034,9.543462,9.529151,0
11,5,0,-9.584491,9.495667,-15.425034,9.288927,9.275178,0
12,5,0,-8.560351,9.495667,-15.425034,9.083232,9.069961,0
13,5,0,-7.536210,9.495667,-15.425034,8.927882,8.914987,0
14,5,0,-6.512070,9.495667,-15.425034,8.824056,8.811420,0
15,5,0,-5.487930,9.495667,-15.425034,8.772562,8.760056,0
16,5,0,-4.463790,9.495667,-15.425034,8.773806,8.761297,0
17,5,0,-3.439649,9.495667,-15.425034,8.827780,8.815134,0
18,5,0,-2.415509,9.495667,-15.425034,8.934056,8.921146,0
19,5,0,-1.391369,9.495667,-15.425034,9.091808,9.078518,0
20,5,0,-0.367228,9.495667,-15.425034,9.299842,9.286069,0
21,5,0,0.656912,9.495667,-15.425034,9.556638,9.542298,0
22,5,0,1.681052,9.495667,-15.425034,9.860403,9.845430,0
23,5,0,2.705193,9.495667,-15.425034,10.209126,10.193475,0
24,5,0,3.729333,9.495667,-15.425034,10.600641,10.584280,0
25,5,0,4.753473,9.495667,-15.425034,11.032675,11.015590,0
26,5,0,5.777614,9.495667,-15.425034,11.502904,11.485092,0
27,5,0,6.801754,9.495667,-15.425034,12.008995,11.990465,0
28,5,0,7.825894,9.495667,-15.425034,12.548645,12.529413,0
29,5,0,8.850034,9.495667,-15.425034,13.119611,13.099699,0
0,6,0,-20.850034,10.519807,-15.425034,13.828700,13.808023,0
1,6,0,-19.825894,10.519807,-15.425034,13.190144,13.170152,0
2,6,0,-18.801754,10.519807,-15.425034,12.578690,12.559420,0
3,6,0,-17.777614,10.519807,-15.425034,11.996491,11.977978,0
4,6,0,-16.753473,10.519807,-15.425034,11.445816,11.428089,0
5,6,0,-15.729333,10.519807,-15.425034,10.929028,10.912112,0
6,6,0,-14.705193,10.519807,-15.425034,10.448569,10.432477,0
7,6,0,-13.681052,10.519807,-15.425034,10.006919,9.991656,0
8,6,0,-12.656912,10.519807,-15.425034,9.606564,9.592118,0
9,6,0,-11.632772,10.519807,-15.425034,9.249942,9.236283,0
10,6,0,-10.608631,10.519807,-15.425034,8.939390,8.926467,0
11,6,0,-9.584491,10.519807,-15.425034,8.677077,8.664818,0
12,6,0,-8.560351,10.519807,-15.425034,8.464947,8.453254,0
13,6,0,-7.536210,10.519807,-15.425034,8.304646,8.293400,0
14,6,0,-6.512070,10.519807,-15.425034,8.197465,8.186528,0
15,6,0,-5.487930,10.519807,-15.425034,8.144294,8.133512,0
16,6,0,-4.463790,10.519807,-15.425034,8.145579,8.134794,0
17,6,0,-3.439649,10.519807,-15.425034,8.201310,8.190362,0
18,6,0,-2.415509,10.519807,-15.425034,8.311018,8.299754,0
19,6,0,-1.391369,10.519807,-15.425034,8.473795,8.462078,0
20,6,0,-0.367228,10.519807,-15.425034,8.688331,8.676042,0
21,6,0,0.656912,10.519807,-15.425034,8.952963,8.940006,0
22,6,0,1.681052,10.519807,-15.425034,9.265738,9.252042,0
23,6,0,2.705193,10.519807,-15.425034,9.624475,9.609990,0
24,6,0,3.729333,10.519807,-15.425034,10.026832,10.011530,0
25,6,0,4.753473,10.519807,-15.425034,10.470367,10.454236,0
26,6,0,5.777614,10.519807,-15.425034,10.952595,10.935639,0
27,6,0,6.801754,10.519807,-15.425034,11.471034,11.453269,0
28,6,0,7.825894,10.519807,-15.425034,12.023248,12.004698,0
29,6,0,8.850034,10.519807,-15.425034,12.606876,12.587571,0
0,7,0,-20.850034,11.543948,-15.425034,13.373769,13.353573,0
1,7,0,-19.825894,11.543948,-15.425034,12.723017,12.703571,0
2,7,0,-18.801754,11.543948,-15.425034,12.099249,12.080597,0
3,7,0,-17.777614,11.543948,-15.425034,11.504700,11.486885,0
4,7,0,-16.753473,11.543948,-15.425034,10.941735,10.924798,0
5,7,0,-15.729333,11.543948,-15.425034,10.412837,10.396810,0
6,7,0,-14.705193,11.543948,-15.425034,9.920577,9.905484,0
7,7,0,-13.681052,11.543948,-15.425034,9.467587,9.453440,0
8,7,0,-12.656912,11.543948,-15.425034,9.056518,9.043311,0
9,7,0,-11.632772,11.543948,-15.425034,8.689981,8.677688,0
10,7,0,-10.608631,11.543948,-15.425034,8.370495,8.359063,0
11,7,0,-9.584491,11.543948,-15.425034,8.100408,8.089757,0
12,7,0,-8.560351,11.543948,-15.425034,7.881831,7.871852,0
13,7,0,-7.536210,11.543948,-15.425034,7.716560,7.707113,0
14,7,0,-6.512070,11.543948,-15.425034,7.606008,7.596931,0
15,7,0,-5.487930,11.543948,-15.425034,7.551150,7.542260,0
16,7,0,-4.463790,11.543948,-15.425034,7.552476,7.543582,0
17,7,0,-3.439649,11.543948,-15.425034,7.609975,7.600884,0
18,7,0,-2.415509,11.543948,-15.425034,7.723132,7.713664,0
19,7,0,-1.391369,11.543948,-15.425034,7.890951,7.880943,0
20,7,0,-0.367228,11.543948,-15.425034,8.111999,8.101314,0
21,7,0,0.656912,11.543948,-15.425034,8.384464,8.372993,0
22,7,0,1.681052,11.543948,-15.425034,8.706223,8.693888,0
23,7,0,2.705193,11.543948,-15.425034,9.074917,9.061666,0
24,7,0,3.729333,11.543948,-15.425034,9.488022,9.473830,0
25,7,0,4.753473,11.543948,-15.425034,9.942922,9.927785,0
26,7,0,5.777614,11.543948,-15.425034,10.436968,10.420897,0
27,7,0,6.801754,11.543948,-15.425034,10.967530,10.950550,0
28,7,0,7.825894,11.543948,-15.425034,11.532038,11.514183,0
29,7,0,8.850034,11.543948,-15.425034,12.128016,12.109326,0
0,8,0,-20.850034,12.568088,-15.425034,12.953878,12.934157,0
1,8,0,-19.825894,12.568088,-15.425034,12.291442,12.272537,0
2,8,0,-18.801754,12.568088,-15.425034,11.655842,11.637807,0
3,8,0,-17.777614,12.568088,-15.425034,11.049389,11.032277,0
4,8,0,-16.753473,12.568088,-15.425034,10.474542,10.458403,0
5,8,0,-15.729333,12.568088,-15.425034,9.933893,9.918774,0
6,8,0,-14.705193,12.568088,-15.425034,9.430147,9.416082,0
7,8,0,-13.681052,12.568088,-15.425034,8.966084,8.953096,0
8,8,0,-12.656912,12.568088,-15.425034,8.544518,8.532608,0
9,8,0,-11.632772,12.568088,-15.425034,8.168239,8.157387,0
10,8,0,-10.608631,12.568088,-15.425034,7.839949,7.830102,0
11,8,0,-9.584491,12.568088,-15.425034,7.562181,7.553254,0
12,8,0,-8.560351,12.568088,-15.425034,7.337221,7.329089,0
13,8,0,-7.536210,12.568088,-15.425034,7.167021,7.159523,0
14,8,0,-6.512070,12.568088,-15.425034,7.053121,7.046065,0
15,8,0,-5.487930,12.568088,-15.425034,6.996586,6.989754,0
16,8,0,-4.463790,12.568088,-15.425034,6.997953,6.991116,0
17,8,0,-3.439649,12.568088,-15.425034,7.057209,7.050137,0
18,8,0,-2.415509,12.568088,-15.425034,7.173790,7.166267,0
19,8,0,-1.391369,12.568088,-15.425034,7.346610,7.338444,0
20,8,0,-0.367228,12.568088,-15.425034,7.574107,7.565138,0
21,8,0,0.656912,12.568088,-15.425034,7.854310,7.844417,0
22,8,0,1.681052,12.568088,-15.425034,8.184921,8.174020,0
23,8,0,2.705193,12.568088,-15.425034,8.563396,8.551436,0
24,8,0,3.729333,12.568088,-15.425034,8.987029,8.973989,0
25,8,0,4.753473,12.568088,-15.425034,9.453026,9.438911,0
26,8,0,5.777614,12.568088,-15.425034,9.958574,9.943405,0
27,8,0,6.801754,12.568088,-15.425034,10.500894,10.484709,0
28,8,0,7.825894,12.568088,-15.425034,11.077288,11.060132,0
29,8,0,8.850034,12.568088,-15.425034,11.685170,11.667092,0
0,9,0,-20.850034,13.592228,-15.425034,12.570893,12.551633,0
1,9,0,-19.825894,13.592228,-15.425034,11.897423,11.879047,0
2,9,0,-18.801754,13.592228,-15.425034,11.250616,11.233187,0
3,9,0,-17.777614,13.592228,-15.425034,10.632853,10.616436,0
4,9,0,-16.753473,13.592228,-15.425034,10.046680,10.031340,0
5,9,0,-15.729333,13.592228,-15.425034,9.494798,9.480592,0
6,9,0,-14.705193,13.592228,-15.425034,8.980034,8.967011,0
7,9,0,-13.681052,13.592228,-15.425034,8.505314,8.493510,0
8,9,0,-12.656912,13.592228,-15.425034,8.073614,8.063044,0
9,9,0,-11.632772,13.592228,-15.425034,7.687902,7.678550,0
10,9,0,-10.608631,13.592228,-15.425034,7.351063,7.342880,0
11,9,0,-9.584491,13.592228,-15.425034,7.065817,7.058711,0
12,9,0,-8.560351,13.592228,-15.425034,6.834629,6.828462,0
13,9,0,-7.536210,13.592228,-15.425034,6.659610,6.654196,0
14,9,0,-6.512070,13.592228,-15.425034,6.542433,6.537547,0
15,9,0,-5.487930,13.592228,-15.425034,6.484254,6.479637,0
16,9,0,-4.463790,13.592228,-15.425034,6.485661,6.481037,0
17,9,0,-3.439649,13.592228,-15.425034,6.546638,6.541733,0
18,9,0,-2.415509,13.592228,-15.425034,6.666573,6.661129,0
19,9,0,-1.391369,13.592228,-15.425034,6.844281,6.838073,0
20,9,0,-0.367228,13.592228,-15.425034,7.078068,7.070915,0
21,9,0,0.656912,13.592228,-15.425034,7.365804,7.357568,0
22,9,0,1.681052,13.592228,-15.425034,7.705010,7.695601,0
23,9,0,2.705193,13.592228,-15.425034,8.092956,8.082327,0
24,9,0,3.729333,13.592228,-15.425034,8.526750,8.514889,0
25,9,0,4.753473,13.592228,-15.425034,9.003425,8.990346,0
26,9,0,5.777614,13.592228,-15.425034,9.520004,9.505743,0
27,9,0,6.801754,13.592228,-15.425034,10.073566,10.058173,0
28,9,0,7.825894,13.592228,-15.425034,10.661287,10.644821,0
29,9,0,8.850034,13.592228,-15.425034,11.280475,11.263000,0
0,10,0,-20.850034,14.616369,-15.425034,12.226633,12.207812,0
1,10,0,-19.825894,14.616369,-15.425034,11.542922,11.525051,0
2,10,0,-18.801754,14.616369,-15.425034,10.885683,10.868838,0
3,10,0,-17.777614,14.616369,-15.425034,10.257362,10.241620,0
4,10,0,-16.753473,14.616369,-15.425034,9.660585,9.646024,0
5,10,0,-15.729333,14.616369,-15.425034,9.098151,9.084845,0
6,10,0,-14.705193,14.616369,-15.425034,8.573005,8.561020,0
7,10,0,-13.681052,14.616369,-15.425034,8.088213,8.077599,0
8,10,0,-12.656912,14.616369,-15.425034,7.646906,7.637691,0
9,10,0,-11.632772,14.616369,-15.425034,7.252223,7.244403,0
10,10,0,-10.608631,14.616369,-15.425034,6.907231,6.900762,0
11,10,0,-9.584491,14.616369,-15.425034,6.614837,6.609623,0
12,10,0,-8.560351,14.616369,-15.425034,6.377680,6.373569,0
13,10,0,-7.536210,14.616369,-15.425034,6.198036,6.194815,0
14,10,0,-6.512070,14.616369,-15.425034,6.077709,6.075114,0
15,10,0,-5.487930,14.616369,-15.425034,6.017950,6.015676,0
16,10,0,-4.463790,14.616369,-15.425034,6.019395,6.017113,0
17,10,0,-3.439649,14.616369,-15.425034,6.082028,6.079411,0
18,10,0,-2.415509,14.616369,-15.425034,6.205185,6.201927,0
19,10,0,-1.391369,14.616369,-15.425034,6.387585,6.383426,0
20,10,0,-0.367228,14.616369,-15.425034,6.627400,6.622130,0
21,10,0,0.656912,14.616369,-15.425034,6.922336,6.915805,0
22,10,0,1.681052,14.616369,-15.425034,7.269736,7.261852,0
23,10,0,2.705193,14.616369,-15.425034,7.666687,7.657406,0
24,10,0,3.729333,14.616369,-15.425034,8.110115,8.099436,0
25,10,0,4.753473,14.616369,-15.425034,8.596880,8.584831,0
26,10,0,5.777614,14.616369,-15.425034,9.123851,9.110485,0
27,10,0,6.801754,14.616369,-15.425034,9.687970,9.673352,0
28,10,0,7.825894,14.616369,-15.425034,10.286295,10.270500,0
29,10,0,8.850034,14.616369,-15.425034,10.916037,10.899142,0
0,11,0,-20.850034,15.640509,-15.425034,11.922835,11.904423,0
1,11,0,-19.825894,15.640509,-15.425034,11.229820,11.212423,0
2,11,0,-18.801754,15.640509,-15.425034,10.563080,10.546785,0
3,11,0,-17.777614,15.640509,-15.425034,9.925116,9.910014,0
4,11,0,-16.753473,15.640509,-15.425034,9.318626,9.304810,0
5,11,0,-15.729333,15.640509,-15.425034,8.746498,8.734059,0
6,11,0,-14.705193,15.640509,-15.425034,8.211788,8.200809,0
7,11,0,-13.681052,15.640509,-15.425034,7.717687,7.708237,0
8,11,0,-12.656912,15.640509,-15.425034,7.267475,7.259599,0
9,11,0,-11.632772,15.640509,-15.425034,6.864453,6.858161,0
10,11,0,-10.608631,15.640509,-15.425034,6.511863,6.507118,0
11,11,0,-9.584491,15.640509,-15.425034,6.212789,6.209492,0
12,11,0,-8.560351,15.640509,-15.425034,5.970044,5.968031,0
13,11,0,-7.536210,15.640509,-15.425034,5.786061,5.785092,0
14,11,0,-6.512070,15.640509,-15.425034,5.662775,5.662543,0
15,11,0,-5.487930,15.640509,-15.425034,5.601531,5.601677,0
16,11,0,-4.463790,15.640509,-15.425034,5.603012,5.603149,0
17,11,0,-3.439649,15.640509,-15.425034,5.667202,5.666942,0
18,11,0,-2.415509,15.640509,-15.425034,5.793384,5.792372,0
19,11,0,-1.391369,15.640509,-15.425034,5.980186,5.978116,0
20,11,0,-0.367228,15.640509,-15.425034,6.225643,6.222282,0
21,11,0,0.656912,15.640509,-15.425034,6.527306,6.522490,0
22,11,0,1.681052,15.640509,-15.425034,6.882344,6.875978,0
23,11,0,2.705193,15.640509,-15.425034,7.287665,7.279714,0
24,11,0,3.729333,15.640509,-15.425034,7.740020,7.730497,0
25,11,0,4.753473,15.640509,-15.425034,8.236109,8.225059,0
26,11,0,5.777614,15.640509,-15.425034,8.772654,8.760148,0
27,11,0,6.801754,15.640509,-15.425034,9.346469,9.332590,0
28,11,0,7.825894,15.640509,-15.425034,9.954506,9.939346,0
29,11,0,8.850034,15.640509,-15.425034,10.593886,10.577537,0
0,12,0,-20.850034,16.664649,-15.425034,11.661121,11.643078,0
1,12,0,-19.825894,16.664649,-15.425034,10.959882,10.942915,0
2,12,0,-18.801754,16.664649,-15.425034,10.284723,10.268931,0
3,12,0,-17.777614,16.664649,-15.425034,9.638194,9.623680,0
4,12,0,-16.753473,16.664649,-15.425034,9.023054,9.009928,0
5,12,0,-15.729333,16.664649,-15.425034,8.442271,8.430640,0
6,12,0,-14.705193,16.664649,-15.425034,7.898996,7.888963,0
7,12,0,-13.681052,16.664649,-15.425034,7.396537,7.388190,0
8,12,0,-12.656912,16.664649,-15.425034,6.938306,6.931710,0
9,12,0,-11.632772,16.664649,-15.425034,6.527756,6.522937,0
10,12,0,-10.608631,16.664649,-15.425034,6.168289,6.165220,0
11,12,0,-9.584491,16.664649,-15.425034,5.863155,5.861740,0
12,12,0,-8.560351,16.664649,-15.425034,5.615331,5.615391,0
13,12,0,-7.536210,16.664649,-15.425034,5.427397,5.428665,0
14,12,0,-6.512070,16.664649,-15.425034,5.301414,5.303539,0
15,12,0,-5.487930,16.664649,-15.425034,5.238814,5.241381,0
16,12,0,-4.463790,16.664649,-15.425034,5.240328,5.242885,0
17,12,0,-3.439649,16.664649,-15.425034,5.305938,5.308032,0
18,12,0,-2.415509,16.664649,-15.425034,5.434879,5.436098,0
19,12,0,-1.391369,16.664649,-15.425034,5.625687,5.625683,0
20,12,0,-0.367228,16.664649,-15.425034,5.876274,5.874785,0
21,12,0,0.656912,16.664649,-15.425034,6.184039,6.180890,0
22,12,0,1.681052,16.664649,-15.425034,6.545989,6.541087,0
23,12,0,2.705193,16.664649,-15.425034,6.958865,6.952185,0
24,12,0,3.729333,16.664649,-15.425034,7.419258,7.410830,0
25,12,0,4.753473,16.664649,-15.425034,7.923717,7.913606,0
26,12,0,5.777614,16.664649,-15.425034,8.468833,8.457129,0
27,12,0,6.801754,16.664649,-15.425034,9.051306,9.038112,0
28,12,0,7.825894,16.664649,-15.425034,9.667990,9.653414,0
29,12,0,8.850034,16.664649,-15.425034,10.315930,10.300080,0
0,13,0,-20.850034,17.688790,-15.425034,11.442957,11.425235,0
1,13,0,-19.825894,17.688790,-15.425034,10.734709,10.718118,0
2,13,0,-18.801754,17.688790,-15.425034,10.052361,10.037010,0
3,13,0,-17.777614,17.688790,-15.425034,9.398501,9.384506,0
4,13,0,-16.753473,17.688790,-15.425034,8.775941,8.763426,0
5,13,0,-15.729333,17.688790,-15.425034,8.187714,8.176805,0
6,13,0,-14.705193,17.688790,-15.425034,7.637056,7.627874,0
7,13,0,-13.681052,17.688790,-15.425034,7.127374,7.120028,0
8,13,0,-12.656912,17.688790,-15.425034,6.662197,6.656772,0
9,13,0,-11.632772,17.688790,-15.425034,6.245109,6.241649,0
10,13,0,-10.608631,17.688790,-15.425034,5.879655,5.878147,0
